storeName,storeAddress,cityName,regionName,retailerName,storeType,storeLongitude,storeLatitude
"Store 9730","2004 Park Avenue","Boise City","OR","Retailer a","Grocery","77.0743697","28.4369653"
"Store 9731","6550 Lesch Drive","South Linnieberg","SD","Retailer X","Convenience","77.0769568","28.4378620"
"Store 9732","630 Liza Viaduct","West Janickboro","KS","Retailer Y","Convenience","77.0736667","28.4300580"
"Store 9733","79703 McCullough Port","Cloydburgh","RI","Retailer Z","Supermarket","77.0702320","28.4385796"
"Store 9734","682 Jennyfer Parkways","Aleenport","LA","Retailer [","Grocery","77.0775587","28.4338146"
"Store 9735","697 Highfield Road","Vallejo","OR","Retailer \","Supermarket","77.0745076","28.4307492"
"Store 9736","8491 Gisselle Key","Mitchellbury","OK","Retailer ]","Convenience","77.0762007","28.4316209"
"Store 9737","310 Kuhic Wells","Caspertown","MO","Retailer ^","Grocery","77.0782425","28.4316297"
"Store 9738","5154 Maple Drive","Patiencecester","HI","Retailer _","Convenience","77.0716825","28.4338382"
"Store 9739","31341 Victoria Knoll","Michaleport","LA","Retailer `","Supermarket","77.0740277","28.4341483"
"Store 9740","480 Terrance Wells","Stephanfurt","NH","Retailer a","Supermarket","77.0714591","28.4342051"
"Store 9741","236 Kirlin Walk","Port Kailynburgh","MO","Retailer X","Convenience","77.0799289","28.4363606"
"Store 9742","5940 Borer Points","West Devynfurt","CT","Retailer Y","Convenience","77.0787712","28.4333589"
"Store 9743","5886 Prospect Street","Savannah","NE","Retailer Z","Convenience","77.0793744","28.4319842"
"Store 9744","577 Kurt Park","Weissnatburgh","MN","Retailer [","Grocery","77.0792032","28.4363592"
"Store 9745","763 Volkman Common","Noelfurt","LA","Retailer \","Supermarket","77.0780519","28.4376031"
"Store 9746","6483 School Street","West Kamren","WA","Retailer ]","Grocery","77.0725548","28.4367704"
"Store 9747","3157 Odessa Ramp","South Alvahfield","AL","Retailer ^","Supermarket","77.0713184","28.4329446"
"Store 9748","60251 Greenfelder Oval","East Wendellhaven","FL","Retailer _","Grocery","77.0739560","28.4357762"
"Store 9749","760 Kertzmann Drive","Fort Teaganport","CT","Retailer `","Convenience","77.0786788","28.4339660"
"Store 9750","17127 Wolf Glen","East Kip","IL","Retailer a","Convenience","77.0749974","28.4340526"
"Store 9751","995 Stoltenberg Pine","Clairefort","AK","Retailer X","Grocery","77.0721069","28.4315428"
"Store 9752","942 Runolfsdottir Crescent","West Braxton","UT","Retailer Y","Convenience","77.0720069","28.4391477"
"Store 9753","84703 Washington Boulevard","East August","AR","Retailer Z","Grocery","77.0726994","28.4399638"
"Store 9754","8677 Considine Plain","Lake Sheldonstead","IL","Retailer [","Convenience","77.0751818","28.4364702"
"Store 9755","77925 Laisha Squares","Port Yolanda","VT","Retailer \","Grocery","77.0778059","28.4369465"
"Store 9756","62321 N Cedar Street","Ambroseland","OH","Retailer ]","Supermarket","77.0784189","28.4326888"
"Store 9757","9502 Union Avenue","Jakeview","KY","Retailer ^","Convenience","77.0738850","28.4387570"
"Store 9758","103 Satterfield Mall","Maudieworth","ME","Retailer _","Supermarket","77.0714613","28.4367770"
"Store 9759","6811 Lillian Bridge","Gerlachland","WY","Retailer `","Supermarket","77.0708842","28.4333949"
"Store 9760","35996 Erick Curve","Lake Lolitafield","ND","Retailer a","Convenience","77.0791821","28.4383259"
"Store 9761","9067 Howard Street","North Bustercester","VA","Retailer X","Grocery","77.0721070","28.4380792"
"Store 9762","59871 Cydney Squares","Port Cassandremouth","AZ","Retailer Y","Grocery","77.0735891","28.4343097"
"Store 9763","7332 Larkin Flat","New Brunswick","NV","Retailer Z","Grocery","77.0703942","28.4378927"
"Store 9764","46103 Schuster Lakes","North Olenville","MA","Retailer [","Convenience","77.0780126","28.4320571"
"Store 9765","45450 Stehr Groves","Jairoboro","WA","Retailer \","Grocery","77.0738201","28.4377437"
"Store 9766","672 Jessica Loaf","Port Dorcasmouth","IA","Retailer ]","Grocery","77.0773293","28.4320954"
"Store 9767","4590 Lavinia Inlet","Lake Clairville","KY","Retailer ^","Convenience","77.0786191","28.4393804"
"Store 9768","6299 Steuber Avenue","Emiliehaven","SC","Retailer _","Convenience","77.0746390","28.4307186"
"Store 9769","27298 Kreiger Plain","Floridahaven","OR","Retailer `","Supermarket","77.0728899","28.4349562"
"Store 9770","5918 Margot Forks","Fort Kailey","OK","Retailer a","Supermarket","77.0791156","28.4361154"
"Store 9771","470 S Broadway Street","Wildermanview","AZ","Retailer X","Grocery","77.0726611","28.4381882"
"Store 9772","176 Nicole Forges","Damianworth","AL","Retailer Y","Grocery","77.0730764","28.4337299"
"Store 9773","1888 White Centers","Tuscaloosa","OH","Retailer Z","Convenience","77.0721474","28.4313569"
"Store 9774","749 Lansdowne Road","North Christport","MA","Retailer [","Convenience","77.0713247","28.4322437"
"Store 9775","5453 Jayde Fall","Lake Nikitaview","VT","Retailer \","Supermarket","77.0708823","28.4329187"
"Store 9776","25438 Glover Terrace","Millschester","NH","Retailer ]","Supermarket","77.0730267","28.4306579"
"Store 9777","6777 Albert Road","South Arnoldostad","AL","Retailer ^","Grocery","77.0727736","28.4356838"
"Store 9778","6650 Jules Passage","Marietta","IL","Retailer _","Convenience","77.0782293","28.4380791"
"Store 9779","380 Mitchell Walk","Charleyburgh","SD","Retailer `","Convenience","77.0714934","28.4345502"
"Store 9780","1253 Bode Ridges","Patsyborough","GA","Retailer a","Convenience","77.0788823","28.4366905"
"Store 9781","2350 Thaddeus Union","League City","SC","Retailer X","Supermarket","77.0788985","28.4343144"
"Store 9782","35072 Woodlands","Murphyborough","VT","Retailer Y","Convenience","77.0771890","28.4326272"
"Store 9783","444 Moses Row","East Kadin","WA","Retailer Z","Convenience","77.0702651","28.4364084"
"Store 9784","1319 Quigley Gateway","Nyafort","VA","Retailer [","Grocery","77.0740673","28.4320182"
"Store 9785","29532 The Croft","Fort Rodger","NJ","Retailer \","Supermarket","77.0703970","28.4337766"
"Store 9786","142 Cummings Crest","Wilkinsonland","NJ","Retailer ]","Convenience","77.0779507","28.4351285"
"Store 9787","48525 South Avenue","New Michaelview","CO","Retailer ^","Supermarket","77.0715774","28.4347953"
"Store 9788","31642 S East Street","Vivaworth","MA","Retailer _","Supermarket","77.0795486","28.4399580"
"Store 9789","5320 Pacocha Spurs","Newport News","VT","Retailer `","Convenience","77.0759092","28.4361417"
"Store 9790","97312 Rhett Motorway","Adityaside","CA","Retailer a","Supermarket","77.0738730","28.4361177"
"Store 9791","38596 E Bridge Street","South Hill","MS","Retailer X","Convenience","77.0722928","28.4331784"
"Store 9792","5602 Lebsack Estate","Surprise","ND","Retailer Y","Supermarket","77.0706990","28.4328253"
"Store 9793","22938 Milton Road","North Marianfort","GA","Retailer Z","Supermarket","77.0783743","28.4332795"
"Store 9794","255 Runte Prairie","Fort Kassandrafield","NM","Retailer [","Supermarket","77.0732664","28.4333182"
"Store 9795","7836 N Cedar Street","Laurelshire","NV","Retailer \","Convenience","77.0707635","28.4335891"
"Store 9796","614 Aletha Knoll","Fort Herminio","GA","Retailer ]","Grocery","77.0771096","28.4399279"
"Store 9797","640 Flatley Walks","Mohammadside","TN","Retailer ^","Grocery","77.0795663","28.4316629"
"Store 9798","45148 Lansdowne Road","Wolffstad","NY","Retailer _","Grocery","77.0705680","28.4324814"
"Store 9799","3054 Yasmeen Isle","Chadhaven","WA","Retailer `","Supermarket","77.0776105","28.4308038"
"Store 9800","804 2nd Avenue","Lake Watson","WA","Retailer a","Supermarket","77.0794210","28.4367827"
"Store 9801","9977 Walter Island","Conroybury","PA","Retailer X","Grocery","77.0714944","28.4331730"
"Store 9802","63139 Louvenia Canyon","East Marjolaine","UT","Retailer Y","Convenience","77.0731465","28.4317601"
"Store 9803","985 Church Hill","Twin Falls","TN","Retailer Z","Convenience","77.0728226","28.4323885"
"Store 9804","52284 Alex Curve","Lake Lucieworth","ND","Retailer [","Supermarket","77.0751004","28.4321466"
"Store 9805","56001 Lincoln Road","Forrestchester","KS","Retailer \","Supermarket","77.0759732","28.4313395"
"Store 9806","747 S High Street","Danville","OK","Retailer ]","Convenience","77.0725820","28.4368135"
"Store 9807","58283 Old State Road","Murrieta","AZ","Retailer ^","Convenience","77.0757128","28.4358960"
"Store 9808","9324 Poplar Close","Jackson","MS","Retailer _","Grocery","77.0775296","28.4355355"
"Store 9809","30378 Veterans Memorial Highway","North Durwardfurt","HI","Retailer `","Convenience","77.0756681","28.4381737"
"Store 9810","7504 Highland Avenue","Sylviabury","NV","Retailer a","Supermarket","77.0775865","28.4354874"
"Store 9811","9566 Schiller Highway","Riverton","AZ","Retailer X","Convenience","77.0759657","28.4367350"
"Store 9812","261 Rosalinda Station","East Sandramouth","OR","Retailer Y","Grocery","77.0743178","28.4311543"
"Store 9813","7087 Fiona Forge","Angusborough","TN","Retailer Z","Supermarket","77.0744060","28.4369440"
"Store 9814","1270 Fahey Fields","McDermottstad","TN","Retailer [","Grocery","77.0726297","28.4354214"
"Store 9815","853 Brody Lakes","West Timmothy","NJ","Retailer \","Supermarket","77.0775170","28.4389968"
"Store 9816","415 Viva Lights","Schmelerberg","TX","Retailer ]","Convenience","77.0762011","28.4397200"
"Store 9817","43091 Schultz Shoals","Mateofield","TX","Retailer ^","Supermarket","77.0759347","28.4319340"
"Store 9818","8873 The Poplars","Janesville","MO","Retailer _","Supermarket","77.0723695","28.4374652"
"Store 9819","3666 Dooley Circle","Ondrickaview","VA","Retailer `","Grocery","77.0734472","28.4321378"
"Store 9820","8523 Bauch Points","North Pasqualeburgh","NY","Retailer a","Grocery","77.0737893","28.4390782"
"Store 9821","1207 Romaguera Via","New Adonisfield","SD","Retailer X","Grocery","77.0796872","28.4317665"
"Store 9822","69394 Rebeka Lights","New Candido","NE","Retailer Y","Supermarket","77.0737756","28.4342304"
"Store 9823","836 Albany Road","Leonorcester","TN","Retailer Z","Grocery","77.0737658","28.4393428"
"Store 9824","1309 Pine Close","Vonfurt","NH","Retailer [","Supermarket","77.0795155","28.4300465"
"Store 9825","1007 Pound Lane","Fort Heather","NV","Retailer \","Supermarket","77.0704523","28.4390887"
"Store 9826","312 The Chase","New Rebekaview","NE","Retailer ]","Grocery","77.0758120","28.4353367"
"Store 9827","444 Daniel Village","Adellafield","KY","Retailer ^","Supermarket","77.0705751","28.4398780"
"Store 9828","52010 Abigale Keys","South Florian","WI","Retailer _","Convenience","77.0717345","28.4390400"
"Store 9829","1808 College Avenue","Erynview","ND","Retailer `","Supermarket","77.0726371","28.4358476"
"Store 9830","993 Marcelina Park","Isidroview","NJ","Retailer a","Convenience","77.0769777","28.4341783"
"Store 9831","879 Gladstone Road","Carterfield","MN","Retailer X","Supermarket","77.0701863","28.4332620"
"Store 9832","46752 Beatty Park","Port Vilmahaven","KS","Retailer Y","Grocery","77.0762949","28.4399934"
"Store 9833","5018 Richmond Via","Medhurstbury","TX","Retailer Z","Supermarket","77.0781314","28.4318420"
"Store 9834","9183 Gusikowski Falls","Dothan","KS","Retailer [","Grocery","77.0788277","28.4302865"
"Store 9835","9038 Berenice Valley","Fort Magdalenastead","MS","Retailer \","Convenience","77.0752050","28.4379130"
"Store 9836","307 Laney Inlet","West Candace","RI","Retailer ]","Supermarket","77.0761741","28.4363379"
"Store 9837","2678 Hailey Mews","South Annamaecester","AK","Retailer ^","Grocery","77.0771522","28.4373041"
"Store 9838","74092 West Lane","Portland","MO","Retailer _","Convenience","77.0729384","28.4365029"
"Store 9839","7953 Stoney Lane","Barrowsfield","AZ","Retailer `","Grocery","77.0762478","28.4386794"
"Store 9840","74912 Darrel Bridge","Tigard","NE","Retailer a","Supermarket","77.0732662","28.4369590"
"Store 9841","2827 Nikolaus Pine","Davidhaven","NM","Retailer X","Grocery","77.0792167","28.4344170"
"Store 9842","98084 Kennedy Ways","Lake Jimmy","AL","Retailer Y","Convenience","77.0796358","28.4338668"
"Store 9843","605 Dickinson Plain","West Mitchelton","AK","Retailer Z","Grocery","77.0756195","28.4322445"
"Store 9844","3227 Sharon Plain","Country Club","ND","Retailer [","Grocery","77.0715518","28.4362276"
"Store 9845","821 Weber Mountains","Vincentville","HI","Retailer \","Convenience","77.0763895","28.4314428"
"Store 9846","2410 E River Road","Luzhaven","MN","Retailer ]","Convenience","77.0762397","28.4315003"
"Store 9847","2656 N East Street","Youngstown","MI","Retailer ^","Grocery","77.0776995","28.4386419"
"Store 9848","9224 Anderson Ford","Wheaton","AR","Retailer _","Supermarket","77.0708639","28.4393846"
"Store 9849","29211 Boyer Manor","Fort Joesph","LA","Retailer `","Grocery","77.0753099","28.4379857"
"Store 9850","82265 Bosco Ramp","Thielside","MS","Retailer a","Grocery","77.0786045","28.4326994"
"Store 9851","953 Honeysuckle Close","Bechtelarbury","MD","Retailer X","Convenience","77.0741412","28.4365093"
"Store 9852","58585 First Street","New Katelynnshire","IN","Retailer Y","Supermarket","77.0706816","28.4332610"
"Store 9853","62619 Luis Bridge","Coltonmouth","IN","Retailer Z","Convenience","77.0727660","28.4373557"
"Store 9854","10955 S Broadway","South Delphia","AR","Retailer [","Supermarket","77.0798316","28.4379170"
"Store 9855","554 Stoney Lane","East Orange","CO","Retailer \","Grocery","77.0747814","28.4338115"
"Store 9856","30946 Kub Estate","West Angeline","NV","Retailer ]","Grocery","77.0760123","28.4310777"
"Store 9857","1221 Manley Passage","South Sallie","KY","Retailer ^","Grocery","77.0724269","28.4389901"
"Store 9858","10750 Hall Lane","East Juliusshire","CA","Retailer _","Supermarket","77.0788962","28.4340489"
"Store 9859","1546 Connie Cliffs","Moshefield","HI","Retailer `","Supermarket","77.0708476","28.4337994"
"Store 9860","6382 Rodrigo Unions","North Stephaniafort","ID","Retailer a","Grocery","77.0722619","28.4326255"
"Store 9861","196 Ritchie Turnpike","Winston-Salem","MI","Retailer X","Grocery","77.0767938","28.4310729"
"Store 9862","8800 Jacobson Meadow","Ryanton","RI","Retailer Y","Grocery","77.0748312","28.4395223"
"Store 9863","907 Oberbrunner Plaza","Clearwater","MN","Retailer Z","Supermarket","77.0792359","28.4325403"
"Store 9864","106 Harber Pines","Weissnatton","KS","Retailer [","Grocery","77.0786219","28.4327563"
"Store 9865","9203 Watery Lane","Brekkefort","WV","Retailer \","Convenience","77.0792741","28.4320870"
"Store 9866","467 Jones Tunnel","Longmont","PA","Retailer ]","Convenience","77.0705119","28.4304181"
"Store 9867","87030 Walsh Crest","North Margueriteborough","UT","Retailer ^","Grocery","77.0749778","28.4376726"
"Store 9868","8488 Quitzon Fort","East Sigurdfurt","NC","Retailer _","Grocery","77.0722405","28.4353138"
"Store 9869","83460 Brown Hills","East Noe","AZ","Retailer `","Convenience","77.0795277","28.4338464"
"Store 9870","2479 Maple Street","East Kaydenberg","WY","Retailer a","Convenience","77.0781202","28.4311292"
"Store 9871","8020 Windsor Drive","Borerstead","PA","Retailer X","Supermarket","77.0793164","28.4383534"
"Store 9872","415 N Center Street","Brockton","OR","Retailer Y","Grocery","77.0710430","28.4317648"
"Store 9873","88926 Kling Bypass","Schowalterstead","OR","Retailer Z","Grocery","77.0743731","28.4383698"
"Store 9874","52563 Cortez Highway","Krajcikborough","CO","Retailer [","Supermarket","77.0728778","28.4321358"
"Store 9875","8951 Brakus Extension","Madera","WA","Retailer \","Grocery","77.0781759","28.4301156"
"Store 9876","12109 Parisian Haven","St. Paul","TN","Retailer ]","Grocery","77.0794305","28.4334934"
"Store 9877","463 Lillian Lights","South Retahaven","DE","Retailer ^","Grocery","77.0786837","28.4354875"
"Store 9878","5770 Devonshire Road","Port Ellsworthview","VT","Retailer _","Grocery","77.0730521","28.4305928"
"Store 9879","987 Welch Tunnel","San Antonio","ME","Retailer `","Supermarket","77.0746264","28.4398747"
"Store 9880","52277 Brielle Dale","Fort Amandaland","PA","Retailer a","Convenience","77.0780799","28.4384189"
"Store 9881","7066 Rodriguez Route","Klingland","VA","Retailer X","Supermarket","77.0762470","28.4332741"
"Store 9882","7682 N Harrison Street","Bernierville","SC","Retailer Y","Convenience","77.0775269","28.4396197"
"Store 9883","843 Gusikowski Stravenue","Port Selmer","SC","Retailer Z","Convenience","77.0719496","28.4379735"
"Store 9884","9547 Jordi Forge","West Sabryna","UT","Retailer [","Grocery","77.0745564","28.4372340"
"Store 9885","813 Muller Station","Tempe","ID","Retailer \","Supermarket","77.0740488","28.4388490"
"Store 9886","8579 Sammie Stravenue","Randifurt","KS","Retailer ]","Convenience","77.0784720","28.4334903"
"Store 9887","42033 Brenda River","Connieport","MA","Retailer ^","Grocery","77.0731353","28.4341147"
"Store 9888","76358 Wilson Walks","Wizacester","WA","Retailer _","Convenience","77.0776966","28.4388635"
"Store 9889","26393 May Light","South Gerardoton","TX","Retailer `","Grocery","77.0762831","28.4386350"
"Store 9890","96072 Rex Brook","Lindsayfield","VT","Retailer a","Grocery","77.0706118","28.4352720"
"Store 9891","5128 Abe Divide","West Ocie","WA","Retailer X","Convenience","77.0782857","28.4397245"
"Store 9892","9505 Harvey Estate","Klockoberg","MT","Retailer Y","Supermarket","77.0718505","28.4391324"
"Store 9893","4412 W Broadway","East Rhett","IA","Retailer Z","Convenience","77.0765770","28.4315575"
"Store 9894","685 Goldner Via","New Hosea","AL","Retailer [","Supermarket","77.0710277","28.4320485"
"Store 9895","13705 Queen Bridge","Quitzonfort","MD","Retailer \","Grocery","77.0719517","28.4308816"
"Store 9896","9378 Haskell Crossing","East Adrien","WA","Retailer ]","Supermarket","77.0789776","28.4331084"
"Store 9897","48483 E 7th Street","O'Harafurt","MN","Retailer ^","Grocery","77.0783013","28.4363273"
"Store 9898","202 Frontage Road","Jacobiburgh","FL","Retailer _","Supermarket","77.0758821","28.4312633"
"Store 9899","8534 Graham Corners","North Montanachester","OR","Retailer `","Supermarket","77.0781998","28.4389455"
"Store 9900","283 College Avenue","West Davinville","OR","Retailer a","Convenience","77.0754410","28.4327184"
"Store 9901","52786 High Street","Julieland","NE","Retailer X","Supermarket","77.0792311","28.4368104"
"Store 9902","2979 3rd Avenue","West Marcelino","SD","Retailer Y","Convenience","77.0739297","28.4347225"
"Store 9903","51948 Paige Harbor","Nestorborough","HI","Retailer Z","Convenience","77.0782361","28.4360569"
"Store 9904","19528 Bernier Way","New Baronhaven","NY","Retailer [","Grocery","77.0707443","28.4375888"
"Store 9905","89475 N Main Street","Ratkestad","SC","Retailer \","Convenience","77.0766295","28.4316126"
"Store 9906","339 Sycamore Avenue","New Newtonport","IN","Retailer ]","Supermarket","77.0749818","28.4343141"
"Store 9907","621 Ondricka Trafficway","Stammchester","IN","Retailer ^","Convenience","77.0748312","28.4338331"
"Store 9908","8130 N Court Street","San Rafael","CA","Retailer _","Grocery","77.0785499","28.4329514"
"Store 9909","1374 Bryon Summit","Hilpertside","NV","Retailer `","Supermarket","77.0730509","28.4358296"
"Store 9910","8879 Vicarage Road","Fort Luciusstad","CO","Retailer a","Supermarket","77.0739189","28.4319357"
"Store 9911","821 School Lane","North Highlands","OR","Retailer X","Grocery","77.0742717","28.4316295"
"Store 9912","948 Greenwood Road","East Codytown","NE","Retailer Y","Convenience","77.0755230","28.4397040"
"Store 9913","69574 Rectory Lane","New Ashly","MO","Retailer Z","Grocery","77.0756024","28.4375982"
"Store 9914","2755 S 5th Street","Hughberg","MD","Retailer [","Supermarket","77.0754280","28.4351090"
"Store 9915","4341 S 14th Street","Rogersbury","MD","Retailer \","Convenience","77.0743731","28.4306731"
"Store 9916","46821 Gorczany Gateway","Bellingham","FL","Retailer ]","Grocery","77.0712320","28.4327934"
"Store 9917","319 Schiller Ranch","Rocklin","MT","Retailer ^","Convenience","77.0782534","28.4397083"
"Store 9918","6721 South Road","Port Frances","VA","Retailer _","Convenience","77.0709771","28.4321895"
"Store 9919","918 Doyle Corners","Fort Barbara","CA","Retailer `","Convenience","77.0743181","28.4354186"
"Store 9920","25208 Leannon Hill","Keeblerborough","OK","Retailer a","Convenience","77.0743330","28.4331149"
"Store 9921","353 Merritt Viaduct","Jenniferton","RI","Retailer X","Grocery","77.0727840","28.4375625"
"Store 9922","38714 Roberts Center","Jackson","NH","Retailer Y","Convenience","77.0781066","28.4324761"
"Store 9923","378 E Elm Street","East Kristinton","MS","Retailer Z","Supermarket","77.0702158","28.4347512"
"Store 9924","712 E Main","Russelville","NC","Retailer [","Supermarket","77.0760860","28.4318514"
"Store 9925","4064 Verdie Harbors","Aufderharworth","MD","Retailer \","Convenience","77.0785789","28.4323558"
"Store 9926","286 Upton Islands","Molliefurt","RI","Retailer ]","Grocery","77.0729559","28.4363237"
"Store 9927","6789 Quigley Crossroad","Port Ofelia","LA","Retailer ^","Grocery","77.0703984","28.4323317"
"Store 9928","36088 Dorothea Street","Lake Alexaneville","AL","Retailer _","Supermarket","77.0701487","28.4372698"
"Store 9929","577 Terry Lodge","Camilaburgh","IA","Retailer `","Grocery","77.0731039","28.4373090"
"Store 9930","24561 Roxane Groves","Fairfield","SD","Retailer a","Grocery","77.0795917","28.4379278"
"Store 9931","52592 Dickens Ridges","South Colleenmouth","ID","Retailer X","Convenience","77.0712855","28.4394605"
"Store 9932","20915 Issac Track","Maximillianfort","CT","Retailer Y","Convenience","77.0719979","28.4346277"
"Store 9933","5223 Darrell Divide","Lake Josephchester","LA","Retailer Z","Supermarket","77.0786426","28.4358092"
"Store 9934","49771 Stoltenberg Extensions","Hickleshire","OR","Retailer [","Grocery","77.0748287","28.4323624"
"Store 9935","55226 Mayer Highway","Meriden","ND","Retailer \","Convenience","77.0749334","28.4353539"
"Store 9936","3158 W 5th Street","Port Zellaview","AK","Retailer ]","Grocery","77.0745504","28.4351724"
"Store 9937","73070 S Jackson Street","Lake Spencerfort","NE","Retailer ^","Grocery","77.0773074","28.4342981"
"Store 9938","6268 Purdy Terrace","Deshaunberg","OH","Retailer _","Grocery","77.0781430","28.4393910"
"Store 9939","705 Goldner Square","Peoria","TX","Retailer `","Grocery","77.0751852","28.4344551"
"Store 9940","39099 Wellington Street","West Katharina","AK","Retailer a","Convenience","77.0759968","28.4342548"
"Store 9941","1784 S College Street","Lynchburg","IN","Retailer X","Convenience","77.0794369","28.4377887"
"Store 9942","84237 Buckridge Views","East Gwenburgh","NV","Retailer Y","Convenience","77.0795266","28.4317875"
"Store 9943","697 E Park Avenue","Walkerfurt","RI","Retailer Z","Convenience","77.0715349","28.4341070"
"Store 9944","2661 Cesar Glens","South Jose","IN","Retailer [","Convenience","77.0707526","28.4391341"
"Store 9945","977 Caterina Burg","Manteca","AK","Retailer \","Grocery","77.0717015","28.4319127"
"Store 9946","434 Wanda Garden","Boulder","VA","Retailer ]","Grocery","77.0717356","28.4354557"
"Store 9947","109 Mayer Mount","Chesleyview","IL","Retailer ^","Grocery","77.0733063","28.4320164"
"Store 9948","212 Swaniawski Parkways","Kulasbury","NE","Retailer _","Convenience","77.0710071","28.4388982"
"Store 9949","22322 Roob Walk","Denesikmouth","TX","Retailer `","Convenience","77.0788661","28.4366318"
"Store 9950","85942 E 4th Avenue","New Emilyshire","CT","Retailer a","Convenience","77.0743989","28.4346003"
"Store 9951","40571 Prospect Road","Salina","NH","Retailer X","Convenience","77.0702407","28.4372669"
"Store 9952","90731 Hettinger Turnpike","Turnerborough","VT","Retailer Y","Supermarket","77.0700485","28.4366800"
"Store 9953","698 Rodriguez Row","Port Abbie","ME","Retailer Z","Grocery","77.0715840","28.4383806"
"Store 9954","79441 Farm Close","Pollichburgh","ME","Retailer [","Grocery","77.0755290","28.4319314"
"Store 9955","5626 Brice Gateway","Littelville","NV","Retailer \","Convenience","77.0732756","28.4343802"
"Store 9956","793 Grant Street","Anabellestad","AK","Retailer ]","Convenience","77.0758745","28.4336268"
"Store 9957","85958 Dalton Ville","Stantonborough","ND","Retailer ^","Supermarket","77.0764280","28.4374302"
"Store 9958","6097 Beier River","Dudleycester","MS","Retailer _","Convenience","77.0774152","28.4383731"
"Store 9959","7133 Zboncak Estate","Reingertown","NJ","Retailer `","Grocery","77.0794035","28.4387194"
"Store 9960","5673 Bailey Shores","Portsmouth","NE","Retailer a","Convenience","77.0769716","28.4344242"
"Store 9961","5397 Station Road","Aurora","KY","Retailer X","Convenience","77.0785389","28.4345283"
"Store 9962","54082 W Church Street","East Rowland","NV","Retailer Y","Supermarket","77.0733546","28.4316017"
"Store 9963","10233 Schimmel Dale","Lake Sincere","SC","Retailer Z","Supermarket","77.0755385","28.4399888"
"Store 9964","296 Meadow Lane","Fort Jammieborough","LA","Retailer [","Supermarket","77.0706632","28.4358806"
"Store 9965","6078 Alverta Orchard","Bernardborough","OK","Retailer \","Supermarket","77.0709528","28.4336105"
"Store 9966","157 Princes Street","West Sabrinaberg","RI","Retailer ]","Grocery","77.0752477","28.4367602"
"Store 9967","550 N Jefferson Street","Itzelstead","KS","Retailer ^","Convenience","77.0721007","28.4337299"
"Store 9968","94408 Wilford Circles","Deerfield Beach","ID","Retailer _","Convenience","77.0743793","28.4321003"
"Store 9969","621 Brigitte Curve","West Augustatown","OH","Retailer `","Grocery","77.0750830","28.4331942"
"Store 9970","675 Wolf Manors","Langoshfield","RI","Retailer a","Grocery","77.0757107","28.4377559"
"Store 9971","70738 Court Street","Fredrickside","LA","Retailer X","Convenience","77.0782254","28.4355675"
"Store 9972","321 Ebert Groves","Wittingland","LA","Retailer Y","Convenience","77.0774701","28.4338962"
"Store 9973","7875 Homenick Falls","Hannaville","NY","Retailer Z","Supermarket","77.0702973","28.4333205"
"Store 9974","895 Morar Way","Fort Herbert","DE","Retailer [","Convenience","77.0708888","28.4353506"
"Store 9975","50326 Block Gardens","Port Lowell","MS","Retailer \","Convenience","77.0734669","28.4370699"
"Store 9976","8314 Sierra Divide","South Hattiestead","OK","Retailer ]","Grocery","77.0770890","28.4307964"
"Store 9977","544 Dooley Canyon","North Marcelino","SC","Retailer ^","Grocery","77.0779703","28.4315359"
"Store 9978","6899 Wiza Rue","Felicitaworth","AR","Retailer _","Convenience","77.0778982","28.4323290"
"Store 9979","15427 Common Lane","Lottieworth","NY","Retailer `","Convenience","77.0743409","28.4309708"
"Store 9980","354 N Washington Avenue","Adelbertton","WI","Retailer a","Convenience","77.0772551","28.4342076"
"Store 9981","5801 Pearline Forge","New Imatown","MN","Retailer X","Convenience","77.0770114","28.4397545"
"Store 9982","8121 Russell Street","Santa Monica","SD","Retailer Y","Convenience","77.0768269","28.4340744"
"Store 9983","55752 Gleason Junction","South Peggie","CA","Retailer Z","Convenience","77.0731199","28.4330974"
"Store 9984","986 W Pine Street","Tadtown","CA","Retailer [","Convenience","77.0730687","28.4350271"
"Store 9985","1975 Mraz Trail","Sheboygan","NY","Retailer \","Grocery","77.0739037","28.4387171"
"Store 9986","2278 Mayer Field","Port Ceasarchester","OH","Retailer ]","Convenience","77.0707930","28.4337693"
"Store 9987","3808 Jennyfer Ways","Fort Dougfield","IL","Retailer ^","Supermarket","77.0788463","28.4307020"
"Store 9988","20843 Schmeler Greens","Carlsbad","MN","Retailer _","Grocery","77.0707471","28.4365252"
"Store 9989","83951 Reynold Path","Troyside","MA","Retailer `","Supermarket","77.0753283","28.4396773"
"Store 9990","378 Macey Crest","Mohrland","NJ","Retailer a","Supermarket","77.0757611","28.4395820"
"Store 9991","417 Alexandro Shore","Wehnerport","OR","Retailer X","Grocery","77.0771213","28.4344711"
"Store 9992","99710 Mohammed Rapids","Fort Arielside","OR","Retailer Y","Supermarket","77.0758512","28.4399853"
"Store 9993","37307 Marks Flat","New Jedediahfield","SD","Retailer Z","Grocery","77.0701884","28.4315244"
"Store 9994","191 Hardy Valleys","Sammamish","VA","Retailer [","Supermarket","77.0716357","28.4319245"
"Store 9995","389 Florine Fields","Port Laurineton","ND","Retailer \","Convenience","77.0715120","28.4307252"
"Store 9996","6232 Mills Mills","Fort Mikaylaview","VT","Retailer ]","Grocery","77.0766218","28.4316729"
