storeName,storeAddress,cityName,regionName,retailerName,storeType,storeLongitude,storeLatitude
Store 5375,3637 Bart Mill,Oshkosh,HI,Retailer \,Grocery,77.0788876,28.4398934
Store 5376,41627 Heathcote Ways,Boscofield,CA,Retailer ],Supermarket,77.0712285,28.4361354
Store 5377,32897 Mose Turnpike,Hershelchester,HI,Retailer ^,Convenience,77.0772051,28.4343113
Store 5378,3145 Nikki Islands,Haleyboro,SD,Retailer _,Grocery,77.0714062,28.4322294
Store 5379,666 Arlie Track,Waterloo,IN,Retailer `,Grocery,77.0752926,28.4303893
Store 5380,9667 E Elm Street,East Jovan,RI,Retailer a,Grocery,77.0702467,28.4352127
Store 5381,25182 Bartell Shoal,Norwalk,AL,Retailer X,Grocery,77.0794364,28.4315249
Store 5382,1592 S 9th Street,Folsom,CO,Retailer Y,Supermarket,77.0766783,28.4332297
Store 5383,3552 Farm Close,Kozeyshire,GA,Retailer Z,Grocery,77.0707913,28.4393707
Store 5384,885 W Washington Street,St. Paul,NY,Retailer [,Supermarket,77.0744533,28.4344208
Store 5385,98112 Farrell Motorway,Lake Verna,ND,Retailer \,Convenience,77.0774711,28.4346777
Store 5386,3191 Gutkowski Lodge,New Sanford,IA,Retailer ],Convenience,77.0761501,28.4324823
Store 5387,82702 Katrine Manors,East Vincenzo,UT,Retailer ^,Supermarket,77.0764135,28.4379876
Store 5388,605 Michelle Bypass,Sabrynastead,NE,Retailer _,Grocery,77.0746813,28.4327414
Store 5389,2503 Murazik Mission,Hamilton,OR,Retailer `,Supermarket,77.0745924,28.4352856
Store 5390,5020 Ida Highway,East Andrewfurt,MO,Retailer a,Convenience,77.0731093,28.4324101
Store 5391,5118 W 4th Avenue,Lake Estrella,CT,Retailer X,Convenience,77.0798252,28.4333919
Store 5392,1861 Harris Underpass,Fort Karson,WV,Retailer Y,Supermarket,77.0710228,28.4385912
Store 5393,55583 Gutmann Park,Port Ocie,OR,Retailer Z,Supermarket,77.072797,28.4399912
Store 5394,7156 Wiegand Plaza,Port Chanelhaven,NJ,Retailer [,Grocery,77.074971,28.4368194
Store 5395,87838 Eusebio Plains,Tyshawntown,VT,Retailer \,Convenience,77.0708991,28.4386653
Store 5396,671 Poplar Road,Leanntown,MO,Retailer ],Convenience,77.0719158,28.4341055
Store 5397,7346 Otho Green,East Lacy,HI,Retailer ^,Convenience,77.071115,28.4325373
Store 5398,90068 E 8th Street,Hodkiewiczfield,MA,Retailer _,Grocery,77.0733632,28.4364098
Store 5399,3994 Deckow Wall,New Robertport,LA,Retailer `,Supermarket,77.0762237,28.4343361
Store 5400,685 Schultz Gardens,Kraigtown,NH,Retailer a,Grocery,77.079052,28.4328925
Store 5401,819 Amy Skyway,Ratkeville,TX,Retailer X,Convenience,77.074341,28.4361709
Store 5402,99802 Christiansen Loaf,North Concepcionville,DE,Retailer Y,Supermarket,77.0739961,28.433978
Store 5403,873 Dillon Walks,Lake Jaiden,NJ,Retailer Z,Grocery,77.0782702,28.439615
Store 5404,222 Barrows Spring,Fort Orvalside,IL,Retailer [,Convenience,77.076273,28.4353176
Store 5405,4945 Ines Locks,Schuppefort,CO,Retailer \,Supermarket,77.0715112,28.4351047
Store 5406,4514 E State Street,Rowlett,PA,Retailer ],Convenience,77.0790136,28.4339782
Store 5407,453 Cherry Close,Hutchinson,VA,Retailer ^,Supermarket,77.0705874,28.4324061
Store 5408,228 Union Avenue,North Jackeline,HI,Retailer _,Supermarket,77.0737706,28.4303041
Store 5409,146 Patsy Circles,Harbershire,ME,Retailer `,Supermarket,77.0787565,28.4316992
Store 5410,641 Gorczany Valley,New Gillian,MA,Retailer a,Supermarket,77.0732498,28.4366433
Store 5411,6980 Jeff Mill,Hutchinson,IA,Retailer X,Convenience,77.0778199,28.4325882
Store 5412,24013 Carissa Union,Minot,KY,Retailer Y,Grocery,77.0730193,28.4311831
Store 5413,116 Waelchi Manor,West Dallin,MT,Retailer Z,Grocery,77.0785717,28.4302244
Store 5414,2496 Zboncak Dale,Efrencester,ND,Retailer [,Supermarket,77.0741043,28.4318158
Store 5415,895 Ash Close,North Lambertstad,CT,Retailer \,Supermarket,77.0745141,28.433503
Store 5416,5878 Hawthorn Close,North Braden,HI,Retailer ],Supermarket,77.0704044,28.4346574
Store 5417,8618 Douglas Center,Muellerview,AR,Retailer ^,Convenience,77.0776377,28.4359568
Store 5418,60745 S Grand Avenue,Casas Adobes,IA,Retailer _,Grocery,77.0777662,28.4356078
Store 5419,346 Doyle Port,South Hill,TN,Retailer `,Grocery,77.074263,28.4311459
Store 5420,33363 Kerluke Pine,Runolfssonboro,AZ,Retailer a,Grocery,77.0738128,28.430844
Store 5421,20268 Euclid Avenue,Gibsonburgh,WI,Retailer X,Supermarket,77.0733945,28.433075
Store 5422,735 Heron Close,Port Levi,WY,Retailer Y,Supermarket,77.0773711,28.4322053
Store 5423,45762 Alfonzo Heights,Hauckport,WY,Retailer Z,Grocery,77.0738455,28.4340507
Store 5424,7093 Hessel Ramp,New Keshaunview,IN,Retailer [,Grocery,77.0762255,28.4327564
Store 5425,46690 Hagenes Camp,Brendonhaven,OH,Retailer \,Grocery,77.0742897,28.4375514
Store 5426,7266 E High Street,Bellflower,CO,Retailer ],Grocery,77.0744947,28.4392696
Store 5427,9888 Rippin River,Wilmington,IL,Retailer ^,Grocery,77.076725,28.4308246
Store 5428,369 O'Hara Knolls,Purdyton,NC,Retailer _,Supermarket,77.075391,28.4313571
Store 5429,8237 Rita Mountains,Powlowskiland,IL,Retailer `,Supermarket,77.0747386,28.4353677
Store 5430,97525 Mann Park,East Shaunboro,WI,Retailer a,Convenience,77.0758377,28.4315489
Store 5431,7291 Sandy Spur,Ondrickafield,MI,Retailer X,Supermarket,77.0796116,28.4368068
Store 5432,846 Monique Streets,East Jeramy,AL,Retailer Y,Grocery,77.0790885,28.4350657
Store 5433,6775 Kling Terrace,North Kaela,AL,Retailer Z,Convenience,77.0732775,28.4300267
Store 5434,567 Corkery Radial,Cathrinestad,KS,Retailer [,Convenience,77.0729622,28.4375521
Store 5435,3299 O'Keefe Rapid,Hodkiewicztown,WI,Retailer \,Grocery,77.0707727,28.4384241
Store 5436,380 Celestino Lake,Brakuscester,NY,Retailer ],Grocery,77.0703997,28.4362293
Store 5437,33031 Francesca Gardens,Lucioboro,IL,Retailer ^,Convenience,77.0790471,28.4389459
Store 5438,797 Reba Fords,Eliberg,OK,Retailer _,Grocery,77.0712589,28.4320795
Store 5439,23499 Lillie Port,Port Alaina,NV,Retailer `,Convenience,77.0774029,28.4379485
Store 5440,63007 Mertz Estate,Stromanberg,ID,Retailer a,Convenience,77.0754009,28.4340264
Store 5441,4672 Green Harbors,Dublin,UT,Retailer X,Supermarket,77.0767567,28.4373997
Store 5442,11504 Avis Flat,Fort Mustafaland,WI,Retailer Y,Supermarket,77.0750039,28.4373399
Store 5443,4000 Nitzsche Lane,Fort Dena,GA,Retailer Z,Grocery,77.0740314,28.4311331
Store 5444,314 Tomas Crossroad,Bridgeport,AR,Retailer [,Grocery,77.0722876,28.4353703
Store 5445,7102 Vicarage Close,Bertramstead,NE,Retailer \,Grocery,77.0770761,28.4368366
Store 5446,1888 Von Haven,Scottsdale,HI,Retailer ],Grocery,77.0774819,28.4325844
Store 5447,859 Prospect Place,Ardenstead,MS,Retailer ^,Supermarket,77.0792427,28.4368567
Store 5448,3942 Moore Lake,Buffalo Grove,ND,Retailer _,Grocery,77.0734645,28.4378568
Store 5449,92764 Kovacek Parkways,North Damien,RI,Retailer `,Convenience,77.0711818,28.4396419
Store 5450,4884 Mohammed Landing,Ritchiefort,NY,Retailer a,Grocery,77.0756552,28.4381846
Store 5451,4274 Sawayn Cliffs,Stokeston,IL,Retailer X,Grocery,77.0787956,28.4334606
Store 5452,265 Clarendon Road,Germantown,OR,Retailer Y,Grocery,77.0738232,28.4312701
Store 5453,476 The Sidings,Cuyahoga Falls,IL,Retailer Z,Grocery,77.0774732,28.4354567
Store 5454,825 Bayer Creek,Fort Glennieton,AZ,Retailer [,Supermarket,77.0724013,28.4321695
Store 5455,8897 Schoen Walk,West Alexander,NM,Retailer \,Convenience,77.0794558,28.4359933
Store 5456,6448 Warren Orchard,South Gudrunboro,NC,Retailer ],Supermarket,77.0720081,28.4344467
Store 5457,31184 Janiya Forest,Kyraberg,AR,Retailer ^,Grocery,77.0716244,28.4379623
Store 5458,14605 Maddison Common,Emelyshire,IL,Retailer _,Convenience,77.0715628,28.4329236
Store 5459,71590 Jast Ridges,Rebekashire,MI,Retailer `,Convenience,77.077137,28.4389943
Store 5460,381 University Avenue,South Reesehaven,AK,Retailer a,Grocery,77.0713246,28.4376475
Store 5461,9562 Sawayn Mission,North Nameworth,VT,Retailer X,Grocery,77.0723741,28.4389025
Store 5462,236 Marquise Walk,Shreveport,MT,Retailer Y,Convenience,77.0732359,28.4362554
Store 5463,62081 Green Close,Camarillo,DE,Retailer Z,Convenience,77.0781958,28.4345903
Store 5464,155 Stanton Squares,Lompoc,KS,Retailer [,Grocery,77.0756258,28.4365879
Store 5465,80843 Hilll Flats,Port Antonietta,NH,Retailer \,Grocery,77.0749483,28.4312263
Store 5466,3960 Green Close,New Feltontown,MI,Retailer ],Grocery,77.0744717,28.4395946
Store 5467,27927 Center Avenue,Markusbury,NE,Retailer ^,Supermarket,77.0730713,28.4357697
Store 5468,453 Kaylah Square,Bashirianberg,MI,Retailer _,Supermarket,77.0753531,28.4350522
Store 5469,9189 Brock Estates,Lednerbury,MA,Retailer `,Grocery,77.0767815,28.4394047
Store 5470,5107 Nolan Orchard,Lindgrenville,OK,Retailer a,Supermarket,77.0791771,28.4382014
Store 5471,581 Weldon Manors,West Candaceland,AR,Retailer X,Grocery,77.0740345,28.4333297
Store 5472,22262 Garden Street,O'Haraborough,UT,Retailer Y,Supermarket,77.0764256,28.4304378
Store 5473,938 Noemy Creek,Omaha,UT,Retailer Z,Supermarket,77.0735484,28.4336339
Store 5474,344 The Laurels,North Lexusstead,VT,Retailer [,Convenience,77.0784371,28.4326464
Store 5475,99091 Main,Durwardcester,MS,Retailer \,Supermarket,77.0730607,28.4329141
Store 5476,6001 Collier Drives,Aliyahport,RI,Retailer ],Supermarket,77.0799244,28.4303646
Store 5477,16226 Schamberger Harbors,West Thelmaside,MI,Retailer ^,Convenience,77.0765838,28.4308459
Store 5478,77743 Hadley Orchard,Kieraland,CT,Retailer _,Grocery,77.0794746,28.4308444
Store 5479,6215 Woodlands,West Anahihaven,WV,Retailer `,Grocery,77.0706693,28.4358456
Store 5480,461 Mertie Highway,Runolfsdottirmouth,WA,Retailer a,Supermarket,77.0718509,28.4322898
Store 5481,28768 Hirthe Flats,East Adolfo,NC,Retailer X,Grocery,77.0781676,28.4341105
Store 5482,96118 S Water Street,Edmond,ND,Retailer Y,Convenience,77.0729173,28.4386718
Store 5483,3826 Windermere Road,South Modesta,VT,Retailer Z,Supermarket,77.0706557,28.4366977
Store 5484,68726 Ulises Forest,Linden,VA,Retailer [,Grocery,77.0797123,28.4313514
Store 5485,739 4th Avenue,Powlowskitown,NM,Retailer \,Grocery,77.0730944,28.4323155
Store 5486,885 Stiedemann Manor,New Reese,UT,Retailer ],Grocery,77.0739116,28.438858
Store 5487,90045 Dark Lane,Smithmouth,FL,Retailer ^,Convenience,77.0797096,28.4350467
Store 5488,361 Lehner Divide,Port Kraig,HI,Retailer _,Supermarket,77.0756614,28.4345033
Store 5489,342 Tania Corner,West Dayana,AL,Retailer `,Grocery,77.0714622,28.4300114
Store 5490,10616 Beechwood Avenue,South Ilene,CT,Retailer a,Convenience,77.0763984,28.4350993
Store 5491,10277 Marjorie Stream,North Nobleland,MT,Retailer X,Grocery,77.079479,28.4389154
Store 5492,27710 W 12th Street,Hollywood,NH,Retailer Y,Convenience,77.0797776,28.4381507
Store 5493,42188 St Andrew's Road,North Hailee,IN,Retailer Z,Convenience,77.0762166,28.4349308
Store 5494,849 N Union Street,East Kory,NM,Retailer [,Convenience,77.0709453,28.4305363
Store 5495,88624 Dach Extensions,Dioncester,DE,Retailer \,Supermarket,77.079395,28.4314456
Store 5496,779 Bernhard Club,Mortimerport,CO,Retailer ],Supermarket,77.0755019,28.4383863
Store 5497,62268 St Andrews Close,Anchorage,AK,Retailer ^,Supermarket,77.0726473,28.4321674
Store 5498,161 O'Kon Bypass,Chico,VA,Retailer _,Convenience,77.0743823,28.4348942
Store 5499,9153 Schumm Viaduct,Whitestead,UT,Retailer `,Convenience,77.0732726,28.4370128
Store 5500,54567 Kunde Center,Hayward,MI,Retailer a,Convenience,77.0739178,28.4307207
Store 5501,957 Pfeffer Ford,Wintheisertown,GA,Retailer X,Supermarket,77.0798115,28.436935
Store 5502,435 Dana Points,Deborahboro,NY,Retailer Y,Grocery,77.0747004,28.4359247
Store 5503,34659 Jenkins Ford,Veumfurt,AL,Retailer Z,Supermarket,77.0791195,28.4379546
Store 5504,8930 N 5th Street,Cierrachester,NV,Retailer [,Grocery,77.0726448,28.4322556
Store 5505,94494 Efrain Light,Lilyfield,MN,Retailer \,Supermarket,77.0789238,28.4383634
Store 5506,46732 Rafaela Expressway,Tremblaytown,WV,Retailer ],Supermarket,77.0772076,28.4300514
Store 5507,48743 Isai Lights,Shirleycester,AK,Retailer ^,Supermarket,77.078389,28.4341886
Store 5508,4640 Lea Motorway,Port Baby,MD,Retailer _,Convenience,77.0789484,28.4304359
Store 5509,6182 The Drive,Fort Luciusworth,TN,Retailer `,Convenience,77.0733766,28.4328905
Store 5510,2138 Kenton Rapid,Lake Bridget,VA,Retailer a,Supermarket,77.0792802,28.4386165
Store 5511,2327 Lee Street,Meridian,GA,Retailer X,Grocery,77.0789512,28.4326574
Store 5512,334 Strosin River,Schenectady,OK,Retailer Y,Supermarket,77.0721351,28.4332717
Store 5513,733 The Croft,Akeemton,IL,Retailer Z,Convenience,77.076293,28.4393011
Store 5514,988 Tennyson Road,South Aureliafurt,NE,Retailer [,Supermarket,77.0752456,28.4377982
Store 5515,7188 Daija Plain,Elmhurst,OR,Retailer \,Convenience,77.0702943,28.4350381
Store 5516,7863 Kuhlman Lakes,Lindgrenchester,MI,Retailer ],Supermarket,77.073344,28.4396575
Store 5517,6210 Spruce Street,North Adolphusbury,GA,Retailer ^,Convenience,77.0762709,28.4388692
Store 5518,147 Triston Terrace,Riceside,AL,Retailer _,Grocery,77.0706665,28.4389029
Store 5519,6570 Deshawn Creek,Babyfield,IA,Retailer `,Supermarket,77.0738362,28.4337161
Store 5520,43721 Alice Mount,South Rexview,CO,Retailer a,Grocery,77.0745323,28.4318912
Store 5521,1657 S 1st Avenue,Lake Wiley,UT,Retailer X,Convenience,77.0720798,28.4303883
Store 5522,298 Hintz Walk,South Colleen,AL,Retailer Y,Convenience,77.0763582,28.4303234
Store 5523,6414 Rolfson Via,Glendale,MI,Retailer Z,Convenience,77.0773737,28.4343726
Store 5524,81603 Princes Street,Lake Nickolas,ME,Retailer [,Convenience,77.0777494,28.4351612
Store 5525,307 White Pike,North Gianni,NY,Retailer \,Supermarket,77.0791273,28.4373134
Store 5526,5457 Franey Highway,Watsicaton,AZ,Retailer ],Grocery,77.0712,28.4339275
Store 5527,99384 Elm Road,Diannabury,VA,Retailer ^,Grocery,77.0767001,28.4379484
Store 5528,413 Trantow Shoal,Wittingbury,OR,Retailer _,Convenience,77.073204,28.4301142
Store 5529,81961 Wolff Row,West Kylaburgh,VT,Retailer `,Grocery,77.0751123,28.4383331
Store 5530,44637 Thiel Inlet,Manuelton,MI,Retailer a,Convenience,77.0724406,28.4385991
Store 5531,3533 Meadow Lane,Barrowsfort,WY,Retailer X,Supermarket,77.0724225,28.4312645
Store 5532,4856 Mayfield Road,East Leif,VT,Retailer Y,Supermarket,77.0735779,28.4310849
Store 5533,4819 Waterloo Road,Port Flavie,HI,Retailer Z,Supermarket,77.0755827,28.4326835
Store 5534,924 Martine Fall,Chesleyburgh,MT,Retailer [,Grocery,77.076792,28.4344427
Store 5535,559 Breitenberg Stravenue,West Lavinia,WA,Retailer \,Grocery,77.0726834,28.4330957
Store 5536,251 Franklin Road,Rahulmouth,RI,Retailer ],Grocery,77.0743215,28.4325931
Store 5537,5825 Kane Well,Vivianneview,NY,Retailer ^,Convenience,77.0756848,28.435273
Store 5538,777 Tremaine Spur,East Lyric,WA,Retailer _,Convenience,77.0733076,28.4312761
Store 5539,6880 Teagan Pike,West Rahulbury,SD,Retailer `,Supermarket,77.0795345,28.434494
Store 5540,6267 Carmelo Crest,Port Landenfield,LA,Retailer a,Convenience,77.079576,28.4394463
Store 5541,584 Luis Glen,East Rubye,NJ,Retailer X,Grocery,77.0760354,28.4375145
Store 5542,4708 Walsh Hill,Fort Hectorstead,WA,Retailer Y,Supermarket,77.0701363,28.4323591
Store 5543,96434 Richmond Close,Livermore,GA,Retailer Z,Convenience,77.0730379,28.4347149
Store 5544,4118 Westfield Road,Lake Daynestead,GA,Retailer [,Grocery,77.0757503,28.4378586
Store 5545,70296 Northfield Road,Hattiefort,ID,Retailer \,Supermarket,77.078271,28.4338792
Store 5546,2910 Tyrell Creek,West Wilmertown,FL,Retailer ],Grocery,77.0713889,28.4379915
Store 5547,44224 Mary Street,Andreanefield,OK,Retailer ^,Convenience,77.0702709,28.4375599
Store 5548,1976 Prudence Flats,Lake Dorian,NH,Retailer _,Convenience,77.0779664,28.4322425
Store 5549,182 Jovanny Landing,La Mirada,GA,Retailer `,Convenience,77.0794125,28.4342534
Store 5550,99802 Bogan Common,North Leonor,PA,Retailer a,Supermarket,77.0765621,28.4399432
Store 5551,10247 Dejah Ville,Kiehnshire,MI,Retailer X,Supermarket,77.0722971,28.4324925
Store 5552,3382 Senger Union,Ceres,OH,Retailer Y,Supermarket,77.0778364,28.437053
Store 5553,1273 Desiree Passage,Port Ronaldoshire,AR,Retailer Z,Convenience,77.0709023,28.4356649
Store 5554,3536 Theodore Burgs,Hillsboro,NM,Retailer [,Convenience,77.0726927,28.4307215
Store 5555,13444 Nasir Brook,Fort Orionchester,AL,Retailer \,Grocery,77.0716048,28.4322383
Store 5556,98029 Hahn Crescent,Port Candelario,VA,Retailer ],Supermarket,77.0798683,28.4349705
Store 5557,6230 Bell Ranch,Apex,CT,Retailer ^,Supermarket,77.0706771,28.4304172
Store 5558,1845 Everett Bypass,Rippinton,VT,Retailer _,Grocery,77.0741593,28.4353073
Store 5559,254 Daryl Heights,North Rainaberg,WV,Retailer `,Grocery,77.0711813,28.435469
Store 5560,4678 6th Avenue,Carlosworth,WY,Retailer a,Supermarket,77.0776395,28.4383042
Store 5561,864 Green Lane,Ellieworth,ME,Retailer X,Convenience,77.075728,28.4357323
Store 5562,45133 Ulices Manors,Greeley,NM,Retailer Y,Convenience,77.0724521,28.4377073
Store 5563,652 Marcelle Squares,Malden,AZ,Retailer Z,Convenience,77.0780928,28.4314456
Store 5564,3334 Gutkowski Grove,Lake Sonya,CT,Retailer [,Grocery,77.0700365,28.4374741
Store 5565,34945 Marquardt Walks,West Gailland,NC,Retailer \,Supermarket,77.07916,28.4346157
Store 5566,57868 Kaylie Rue,West Annieside,TN,Retailer ],Grocery,77.0726502,28.436789
Store 5567,9127 Carolanne Flat,Corbinland,MT,Retailer ^,Supermarket,77.0749017,28.4339239
Store 5568,43391 Buckridge Pass,Kiehntown,NH,Retailer _,Grocery,77.0730704,28.4303774
Store 5569,50504 Bernie Glen,New Clotilde,OK,Retailer `,Convenience,77.0759855,28.4346751
Store 5570,81282 Clifton Harbor,Lucyton,GA,Retailer a,Grocery,77.0786258,28.4303037
Store 5571,7828 Rowe Trafficway,West Emeraldside,MT,Retailer X,Convenience,77.0728895,28.4352398
Store 5572,720 Victoria Islands,Torrance,VA,Retailer Y,Supermarket,77.0753228,28.434242
Store 5573,443 Brakus Island,New Gladyceborough,ID,Retailer Z,Supermarket,77.072801,28.4398451
Store 5574,241 Lavon Avenue,West Dawnworth,OK,Retailer [,Grocery,77.0773651,28.4365367
Store 5575,376 Kris Curve,Kaylashire,MS,Retailer \,Grocery,77.0782398,28.4307944
Store 5576,33055 O'Hara Passage,Chicopee,MN,Retailer ],Supermarket,77.0700523,28.4334056
Store 5577,94231 Jean Fall,South Kayleighhaven,IL,Retailer ^,Convenience,77.0727971,28.4343045
Store 5578,39233 Silver Street,Agnescester,FL,Retailer _,Convenience,77.0724735,28.43636
Store 5579,20633 Broad Lane,South Mafaldafield,NV,Retailer `,Supermarket,77.0730908,28.4367507
Store 5580,190 S 1st Street,New Daron,VT,Retailer a,Supermarket,77.0718729,28.4362265
Store 5581,8098 Sibyl Trace,Clearwater,IN,Retailer X,Supermarket,77.0719262,28.438959
Store 5582,56978 Raynor Squares,Loritown,NC,Retailer Y,Convenience,77.0721674,28.4314377
Store 5583,24310 Sporer Meadow,Beckerbury,IL,Retailer Z,Grocery,77.0706229,28.4396032
Store 5584,69523 Barbara Drive,Friesenhaven,MT,Retailer [,Grocery,77.0746878,28.4395681
Store 5585,5961 Blair Meadow,Pittsburgh,SD,Retailer \,Supermarket,77.0789389,28.4302088
Store 5586,2865 Durgan Creek,Lake Nedfurt,UT,Retailer ],Convenience,77.0775271,28.4356518
Store 5587,3202 N Main Avenue,New Immanuelstead,PA,Retailer ^,Grocery,77.0785547,28.4347982
Store 5588,7771 Leannon Junction,Reichertstead,WY,Retailer _,Grocery,77.0737053,28.4336341
Store 5589,7483 Bergstrom Village,Marksburgh,NJ,Retailer `,Supermarket,77.0715647,28.4398526
Store 5590,1469 Parker Vista,Fort Cortneybury,WA,Retailer a,Convenience,77.0788583,28.4313442
Store 5591,7352 Murray Cliff,East Katlynn,NY,Retailer X,Supermarket,77.077547,28.4303157
Store 5592,4516 Borer Court,Lake Humberto,MO,Retailer Y,Grocery,77.0740988,28.4373159
Store 5593,4087 Bartell Corners,Terryburgh,NV,Retailer Z,Convenience,77.0729821,28.4364341
Store 5594,54609 Northfield Road,East Alishaville,ME,Retailer [,Grocery,77.0738394,28.4356641
Store 5595,448 4th Avenue,Centennial,CO,Retailer \,Convenience,77.0730099,28.4315655
Store 5596,89045 South Avenue,Mayraton,NV,Retailer ],Supermarket,77.0783254,28.4309376
Store 5597,86760 Farm Close,O'Keefestead,WA,Retailer ^,Supermarket,77.0761011,28.4339108
Store 5598,76533 Nona Ridges,North Diamondboro,VT,Retailer _,Grocery,77.0718473,28.4320613
Store 5599,1702 Gloucester Road,South Geovannybury,GA,Retailer `,Grocery,77.0719638,28.4323069
Store 5600,31753 University Avenue,Edinburg,CT,Retailer a,Supermarket,77.07831,28.4391285
Store 5601,5178 Dooley Cape,Blockburgh,AR,Retailer X,Supermarket,77.0791848,28.4396187
Store 5602,52980 Reichel Street,Earlinefort,RI,Retailer Y,Convenience,77.070749,28.4375328
Store 5603,4494 Spinka Well,New Tessieshire,ID,Retailer Z,Convenience,77.0773676,28.430733
Store 5604,4153 Fairfield Road,Evelinetown,AK,Retailer [,Supermarket,77.0792116,28.4312754
Store 5605,583 Vida Plaza,Dachchester,PA,Retailer \,Convenience,77.0756685,28.4301088
Store 5606,938 Broadway Avenue,Paterson,WV,Retailer ],Grocery,77.0774474,28.4348717
Store 5607,80847 King Isle,Fort Alyssonborough,AL,Retailer ^,Convenience,77.0780289,28.4328081
Store 5608,6072 Commerce Street,Monroe,WV,Retailer _,Grocery,77.0713971,28.4336487
Store 5609,87149 N Jackson Street,Mrazview,CO,Retailer `,Supermarket,77.0792875,28.4350214
Store 5610,8101 Railroad Avenue,Aliboro,KS,Retailer a,Grocery,77.0765252,28.4336209
Store 5611,11692 Goldner Drives,South Germaineton,IA,Retailer X,Convenience,77.073052,28.4377459
Store 5612,78759 Colton Oval,New Rochelle,SD,Retailer Y,Convenience,77.0726352,28.4373829
Store 5613,4551 Christiansen Freeway,Arnoldton,WY,Retailer Z,Grocery,77.0735949,28.4394092
Store 5614,12917 Marsh Lane,Johannview,RI,Retailer [,Grocery,77.0718232,28.4311054
Store 5615,4128 Iva Highway,South Rociofield,MI,Retailer \,Convenience,77.0735977,28.433579
Store 5616,187 Zora Orchard,Bartlett,MO,Retailer ],Convenience,77.0780524,28.4301529
Store 5617,493 Bins Fork,Lefflerchester,ND,Retailer ^,Grocery,77.0733196,28.4367144
Store 5618,153 Ferry Crossroad,Lake Meghanberg,NJ,Retailer _,Convenience,77.0744823,28.4352625
Store 5619,38468 Konopelski Center,New Haven,ID,Retailer `,Grocery,77.0775371,28.4332252
Store 5620,2181 Hazel Close,Lake Vanessashire,SC,Retailer a,Grocery,77.0780651,28.4394917
Store 5621,8113 Main Street N,Dariocester,NV,Retailer X,Grocery,77.0787076,28.4321701
Store 5622,733 Lindgren Spring,Schusterburgh,ND,Retailer Y,Convenience,77.0730501,28.433131
Store 5623,4196 Leuschke Trafficway,Long Beach,MI,Retailer Z,Grocery,77.0756346,28.4374964
Store 5624,4362 Price Cliff,West Terrill,TX,Retailer [,Convenience,77.0792846,28.4309219
Store 5625,978 Amanda Heights,Rempelside,OH,Retailer \,Convenience,77.0741533,28.4309436
Store 5626,77919 W Main Street,Fort Augustachester,NC,Retailer ],Grocery,77.0743246,28.4353513
Store 5627,2490 Eva Lane,Leslyworth,IL,Retailer ^,Supermarket,77.0786694,28.4324255
Store 5628,907 Waters Lights,New Jordanhaven,AK,Retailer _,Convenience,77.073351,28.4347409
Store 5629,4863 The Maltings,Lake Liliana,AK,Retailer `,Grocery,77.0799794,28.432929
Store 5630,6134 Kuhn Rest,Henryport,CA,Retailer a,Supermarket,77.0794191,28.4300772
Store 5631,160 Cathryn Corner,Considinefield,CO,Retailer X,Supermarket,77.0793544,28.4357139
Store 5632,27883 E Market Street,Marquardtworth,AL,Retailer Y,Grocery,77.078673,28.4303146
Store 5633,417 Richmond Close,Reichelton,WI,Retailer Z,Supermarket,77.073898,28.431623
Store 5634,50284 Liberty Street,Kearny,ID,Retailer [,Convenience,77.0704678,28.4314811
Store 5635,9436 Gisselle Forest,New Anjali,MS,Retailer \,Supermarket,77.0750402,28.4373003
Store 5636,1910 Gerlach Meadow,Luciuston,OK,Retailer ],Supermarket,77.0740712,28.4382338
Store 5637,4789 Maple Road,Lake Shawn,IL,Retailer ^,Convenience,77.0768058,28.4377867
Store 5638,33952 O'Reilly Lodge,Ethanville,MD,Retailer _,Convenience,77.075986,28.4311328
Store 5639,21186 Bernhard Fork,Leopoldostead,GA,Retailer `,Grocery,77.0781838,28.4391396
Store 5640,58116 Junius Shore,Kochborough,KY,Retailer a,Grocery,77.0796661,28.4394762
Store 5641,7802 Maxie Glens,Schaumburg,UT,Retailer X,Convenience,77.0799171,28.4309342
Store 5642,379 Goyette Camp,East Willatown,DE,Retailer Y,Convenience,77.0764503,28.43418
Store 5643,5494 Henri Dale,Spinkacester,WA,Retailer Z,Grocery,77.0756441,28.4343253
Store 5644,22673 Lucy Green,Las Cruces,WV,Retailer [,Convenience,77.076053,28.4391515
Store 5645,5303 Albertha Walks,Fort Kieranstead,KS,Retailer \,Convenience,77.075103,28.4303677
Store 5646,3531 Mina Place,West Johnnycester,CO,Retailer ],Supermarket,77.0765271,28.4383681
Store 5647,496 Bruen Extensions,North Alycia,WY,Retailer ^,Supermarket,77.0755086,28.4380743
Store 5648,55016 O'Reilly Way,Taylor,OR,Retailer _,Supermarket,77.0727005,28.4301032
Store 5649,3075 Macejkovic Loop,Fort Hubertcester,ND,Retailer `,Supermarket,77.0721318,28.4383304
Store 5650,5493 Lee Street,Port Katlynstead,SC,Retailer a,Convenience,77.0707159,28.4301926
Store 5651,5597 S Jackson Street,North Deannashire,WA,Retailer X,Grocery,77.0728485,28.4382876
Store 5652,142 Meadow Close,South Jaymehaven,NE,Retailer Y,Supermarket,77.0785332,28.4325968
Store 5653,11498 Michel Ports,Lake Rhoda,UT,Retailer Z,Supermarket,77.070295,28.4347675
