storeName,storeAddress,cityName,regionName,retailerName,storeType,storeLongitude,storeLatitude
"Store 944","3608 Edyth Motorway","Kunzemouth","CA","Retailer [","Convenience","77.0706254","28.4321661"
"Store 945","94036 Post Road","New Randalburgh","TX","Retailer \","Grocery","77.0794408","28.4303092"
"Store 946","87204 Abernathy Shores","Port Kenton","NH","Retailer ]","Grocery","77.0775435","28.4367418"
"Store 947","47470 Douglas Circle","Santa Clarita","NV","Retailer ^","Grocery","77.0705709","28.4336112"
"Store 948","83972 Smith Glen","Kristinashire","AZ","Retailer _","Convenience","77.0745456","28.4340392"
"Store 949","569 Keyon Inlet","New Devyn","AR","Retailer `","Supermarket","77.0727030","28.4342530"
"Store 950","1897 Jacobson Highway","Wheaton","OR","Retailer a","Convenience","77.0744055","28.4368029"
"Store 951","9165 Maegan Trafficway","Maureenberg","CT","Retailer X","Grocery","77.0729919","28.4370153"
"Store 952","1682 Tyler Walk","Wardbury","LA","Retailer Y","Convenience","77.0765584","28.4341158"
"Store 953","181 Aniyah Cove","Collinsshire","MN","Retailer Z","Convenience","77.0790640","28.4339016"
"Store 954","2276 Theron Cliffs","Schneiderbury","FL","Retailer [","Convenience","77.0776760","28.4346116"
"Store 955","91294 W Central Avenue","Lueilwitzview","TX","Retailer \","Supermarket","77.0748516","28.4389133"
"Store 956","62626 W Broadway Street","Decatur","MN","Retailer ]","Grocery","77.0704074","28.4343650"
"Store 957","5463 Chestnut Grove","Gradyton","UT","Retailer ^","Convenience","77.0755482","28.4300529"
"Store 958","94416 Beier Alley","Port Eugenia","WV","Retailer _","Supermarket","77.0734791","28.4340681"
"Store 959","517 3rd Avenue","Port Lori","FL","Retailer `","Convenience","77.0761399","28.4355850"
"Store 960","59235 Labadie Walk","St. Louis Park","LA","Retailer a","Supermarket","77.0745740","28.4323974"
"Store 961","94603 W River Road","Laronland","VA","Retailer X","Convenience","77.0773664","28.4354097"
"Store 962","3103 Willie Well","Larueport","ID","Retailer Y","Convenience","77.0765069","28.4393771"
"Store 963","181 Elva Ridge","Baltimore","RI","Retailer Z","Supermarket","77.0774535","28.4351062"
"Store 964","3999 Market Square","Schusterboro","TX","Retailer [","Convenience","77.0710570","28.4311949"
"Store 965","99527 Nikolaus Lane","West Bertram","AZ","Retailer \","Convenience","77.0713067","28.4313003"
"Store 966","22143 Sandrine Mountain","Metairie","UT","Retailer ]","Supermarket","77.0777559","28.4365561"
"Store 967","1751 Lincoln Street","Killeen","NM","Retailer ^","Supermarket","77.0794091","28.4317240"
"Store 968","81557 S Front Street","Borerstad","MN","Retailer _","Supermarket","77.0794525","28.4379874"
"Store 969","43639 Marcel Flats","Willborough","NY","Retailer `","Convenience","77.0750974","28.4359361"
"Store 970","98314 Jast Ranch","East Darrell","LA","Retailer a","Supermarket","77.0782770","28.4336838"
"Store 971","936 Vergie Terrace","North Macworth","IL","Retailer X","Grocery","77.0752503","28.4390847"
"Store 972","37322 Middle Street","Port Reytown","GA","Retailer Y","Supermarket","77.0709528","28.4389624"
"Store 973","7661 Smitham Port","Port Maymie","WV","Retailer Z","Supermarket","77.0770245","28.4318006"
"Store 974","86700 Cedar Grove","Jadeside","WY","Retailer [","Grocery","77.0767756","28.4305647"
"Store 975","7831 Noelia Motorway","Odellville","HI","Retailer \","Convenience","77.0704775","28.4326775"
"Store 976","24572 Lavonne Trafficway","Lemkefurt","MD","Retailer ]","Convenience","77.0724560","28.4352262"
"Store 977","7403 Werner Lights","Missouri City","MT","Retailer ^","Supermarket","77.0711054","28.4387952"
"Store 978","220 Runolfsdottir Pass","Independence","OH","Retailer _","Grocery","77.0702291","28.4356986"
"Store 979","6419 Kurt Highway","West Gloria","MD","Retailer `","Grocery","77.0719694","28.4384207"
"Store 980","34673 S High Street","Marvinfort","MN","Retailer a","Convenience","77.0785819","28.4393640"
"Store 981","33853 Merle Ridges","Port Marceltown","OR","Retailer X","Convenience","77.0780215","28.4322653"
"Store 982","3005 The Mount","Fort Hassanbury","IA","Retailer Y","Convenience","77.0798719","28.4341635"
"Store 983","15082 Bailee Vista","Pagacshire","AZ","Retailer Z","Supermarket","77.0750373","28.4341060"
"Store 984","58824 Cathrine Island","Jamisonchester","WV","Retailer [","Grocery","77.0726081","28.4366917"
"Store 985","19980 Darion Parkways","Purdyboro","CA","Retailer \","Convenience","77.0740520","28.4387979"
"Store 986","7201 Bonnie Landing","Stephenton","RI","Retailer ]","Supermarket","77.0789942","28.4376445"
"Store 987","5505 Luz Course","New Lindsey","OK","Retailer ^","Convenience","77.0739803","28.4376585"
"Store 988","607 Freddy Street","Rosenbaumhaven","NH","Retailer _","Grocery","77.0744507","28.4325207"
"Store 989","702 Madalyn Hollow","Fort Sophia","NE","Retailer `","Convenience","77.0761807","28.4393347"
"Store 990","30220 Nikolas Square","Kellenfurt","NE","Retailer a","Convenience","77.0713141","28.4388846"
"Store 991","8565 East Street","Elijahfurt","OR","Retailer X","Convenience","77.0724822","28.4343964"
"Store 992","38912 Maude Burgs","Kemmerberg","WY","Retailer Y","Grocery","77.0735372","28.4387789"
"Store 993","96629 W Chestnut Street","Champaign","IN","Retailer Z","Convenience","77.0796465","28.4365085"
"Store 994","880 Vicarage Lane","Sibylboro","MO","Retailer [","Supermarket","77.0715629","28.4368992"
"Store 995","646 Hane Landing","Valentinside","AZ","Retailer \","Convenience","77.0713319","28.4378283"
"Store 996","9243 Mia Courts","Bartellton","IN","Retailer ]","Supermarket","77.0781686","28.4388839"
"Store 997","71797 Tianna Valleys","West Ellenborough","MT","Retailer ^","Convenience","77.0724346","28.4367135"
"Store 998","43264 Willow Grove","Jacksonville","FL","Retailer _","Grocery","77.0706376","28.4300188"
"Store 999","901 Charity Fork","Fort Bartland","OK","Retailer `","Grocery","77.0701482","28.4358871"
"Store 1000","779 W Church Street","Furmanside","UT","Retailer a","Supermarket","77.0725086","28.4349358"
"Store 1001","872 Paucek Stream","East Abagailville","KY","Retailer X","Supermarket","77.0748350","28.4360413"
"Store 1002","9953 Runte Terrace","Tigard","CO","Retailer Y","Supermarket","77.0780422","28.4345462"
"Store 1003","7652 Jamar Meadow","New Albertochester","MA","Retailer Z","Supermarket","77.0771625","28.4337215"
"Store 1004","144 Chester Road","South Vickystead","MD","Retailer [","Convenience","77.0775803","28.4323236"
"Store 1005","61329 Rosalinda Junction","North Jadyn","TX","Retailer \","Convenience","77.0738338","28.4309949"
"Store 1006","8039 S Washington Avenue","Haleyland","CO","Retailer ]","Grocery","77.0781871","28.4321241"
"Store 1007","474 Nicolas Burgs","Ewellborough","CO","Retailer ^","Supermarket","77.0762358","28.4383488"
"Store 1008","7029 Cromwell Road","DeKalb","IL","Retailer _","Grocery","77.0729264","28.4301051"
"Store 1009","9370 Laurence Pike","South Donnabury","NE","Retailer `","Supermarket","77.0729934","28.4308560"
"Store 1010","17012 Swaniawski Lock","Jackelineburgh","NM","Retailer a","Supermarket","77.0772566","28.4384011"
"Store 1011","69708 Park View","Jamaalworth","MI","Retailer X","Convenience","77.0788826","28.4338481"
"Store 1012","35190 Tamia Fall","Lake Creola","WV","Retailer Y","Supermarket","77.0738689","28.4379105"
"Store 1013","6905 W 6th Avenue","Fort Roslynborough","UT","Retailer Z","Convenience","77.0752139","28.4301321"
"Store 1014","39701 Ofelia Rue","Rempelboro","ID","Retailer [","Supermarket","77.0706891","28.4325482"
"Store 1015","5548 The Spinney","West Suzanne","WA","Retailer \","Convenience","77.0799408","28.4357879"
"Store 1016","948 Ryan Road","Whittier","AZ","Retailer ]","Grocery","77.0710252","28.4335885"
"Store 1017","75217 Jazlyn Ramp","Maple Grove","DE","Retailer ^","Supermarket","77.0756772","28.4385857"
"Store 1018","163 Johnson Street","Jersey City","NC","Retailer _","Convenience","77.0774162","28.4395971"
"Store 1019","7621 Crona Pine","Kuvalisberg","LA","Retailer `","Convenience","77.0734324","28.4392499"
"Store 1020","96738 Myrna Stravenue","Elmerberg","ND","Retailer a","Grocery","77.0787102","28.4331665"
"Store 1021","49968 Kingsway","East Gerry","HI","Retailer X","Convenience","77.0762015","28.4346725"
"Store 1022","5504 Isobel Rapid","Fall River","SD","Retailer Y","Convenience","77.0773618","28.4318955"
"Store 1023","46706 E 6th Street","Bentonville","CT","Retailer Z","Grocery","77.0704286","28.4379398"
"Store 1024","4817 Lebsack Alley","New Sean","MS","Retailer [","Grocery","77.0737917","28.4311632"
"Store 1025","4291 Guiseppe Village","Lake Bartholome","VT","Retailer \","Grocery","77.0782870","28.4322339"
"Store 1026","947 N State Street","Ashlyworth","ID","Retailer ]","Grocery","77.0721805","28.4305040"
"Store 1027","18236 Willms Curve","West Dollyview","IA","Retailer ^","Grocery","77.0786086","28.4339344"
"Store 1028","6533 Schroeder Pine","Fort Lawsonville","PA","Retailer _","Grocery","77.0719356","28.4349850"
"Store 1029","79780 Hall Lane","Lake Christop","GA","Retailer `","Supermarket","77.0709410","28.4374016"
"Store 1030","606 Rowe Overpass","West Caryborough","OR","Retailer a","Grocery","77.0758269","28.4333172"
"Store 1031","7577 W South Street","Rutherfordville","SD","Retailer X","Convenience","77.0752888","28.4395561"
"Store 1032","665 Opal Expressway","Lake Birdie","TX","Retailer Y","Supermarket","77.0700073","28.4309947"
"Store 1033","33399 Saul Bypass","Lake Connorton","MS","Retailer Z","Convenience","77.0733292","28.4329956"
"Store 1034","15467 Queen's Road","East Orrinshire","FL","Retailer [","Supermarket","77.0778428","28.4364327"
"Store 1035","696 Dietrich Fields","East Margarettehaven","IN","Retailer \","Supermarket","77.0778173","28.4340216"
"Store 1036","74107 Grimes Stream","Lake Jewellcester","OK","Retailer ]","Convenience","77.0728564","28.4380781"
"Store 1037","3175 Batz Brooks","Poinciana","CA","Retailer ^","Convenience","77.0777780","28.4355869"
"Store 1038","258 Daniel Meadow","South Maverickcester","MS","Retailer _","Grocery","77.0793271","28.4320511"
"Store 1039","32457 Forest Avenue","Hiltonland","ID","Retailer `","Grocery","77.0723123","28.4300097"
"Store 1040","97460 W 8th Street","Kunzeville","NC","Retailer a","Convenience","77.0778904","28.4315313"
"Store 1041","684 Balistreri Lake","Richmond","PA","Retailer X","Convenience","77.0786566","28.4399064"
"Store 1042","62049 Hayley Pine","North Dorthaland","ID","Retailer Y","Grocery","77.0732312","28.4317311"
"Store 1043","72692 Tudor Close","Crooksburgh","MD","Retailer Z","Convenience","77.0732485","28.4391009"
"Store 1044","724 Bogisich Canyon","Susanaland","NM","Retailer [","Grocery","77.0740349","28.4354568"
"Store 1045","86072 Fermin Mill","Murphyfort","FL","Retailer \","Convenience","77.0793117","28.4343203"
"Store 1046","8512 Spring Gardens","Chapel Hill","OR","Retailer ]","Grocery","77.0767881","28.4384629"
"Store 1047","5437 Sycamore Avenue","West Ericka","IL","Retailer ^","Grocery","77.0786940","28.4399233"
"Store 1048","264 Division Street","East Ryderton","MO","Retailer _","Supermarket","77.0769956","28.4392679"
"Store 1049","15018 Deven Run","Chancetown","DE","Retailer `","Supermarket","77.0776719","28.4346042"
"Store 1050","206 Watsica Ridges","Macton","CO","Retailer a","Grocery","77.0742108","28.4323899"
"Store 1051","9234 4th Avenue","El Centro","NJ","Retailer X","Grocery","77.0714098","28.4310846"
"Store 1052","1214 Hamill Union","Port Johnpaulstad","NC","Retailer Y","Supermarket","77.0744248","28.4327967"
"Store 1053","24210 Padberg Mountains","Steubercester","TN","Retailer Z","Convenience","77.0769028","28.4354038"
"Store 1054","1128 Guiseppe Groves","East Donstead","IA","Retailer [","Grocery","77.0780094","28.4390044"
"Store 1055","41340 E 10th Street","Port Loniestead","KS","Retailer \","Grocery","77.0786552","28.4307746"
"Store 1056","64613 Gordon Street","Naperville","NH","Retailer ]","Supermarket","77.0773396","28.4330662"
"Store 1057","118 Hahn Plaza","Los Angeles","NC","Retailer ^","Supermarket","77.0795534","28.4300127"
"Store 1058","14255 Blanche Park","Lacey","ME","Retailer _","Convenience","77.0706190","28.4359539"
"Store 1059","9192 Jones Course","Everettfurt","CT","Retailer `","Supermarket","77.0786766","28.4320048"
"Store 1060","540 King's Road","Kesslerland","OR","Retailer a","Convenience","77.0774360","28.4385672"
"Store 1061","5148 Hartmann Divide","Port Luciano","MN","Retailer X","Supermarket","77.0758731","28.4346892"
"Store 1062","150 Hassie Knolls","Robelmouth","MI","Retailer Y","Convenience","77.0700672","28.4306034"
"Store 1063","36241 Willow Drive","Rauboro","IA","Retailer Z","Supermarket","77.0791218","28.4300607"
"Store 1064","75939 Amir Gardens","Springfield","DE","Retailer [","Supermarket","77.0707226","28.4334049"
"Store 1065","3949 Maximilian Estate","Mesa","IN","Retailer \","Convenience","77.0710071","28.4327585"
"Store 1066","653 Aileen Mount","Krystinaborough","NE","Retailer ]","Grocery","77.0705990","28.4363792"
"Store 1067","247 Ashlynn Cliff","South Marianoview","GA","Retailer ^","Grocery","77.0788706","28.4345962"
"Store 1068","334 Sauer Pines","Mittiemouth","VT","Retailer _","Supermarket","77.0756772","28.4319568"
"Store 1069","357 Oscar Ville","Fort Corneliusborough","IL","Retailer `","Supermarket","77.0751221","28.4382299"
"Store 1070","484 The Paddocks","East Marcelinaberg","MT","Retailer a","Grocery","77.0788321","28.4329763"
"Store 1071","363 Lawrence Street","East Adella","HI","Retailer X","Convenience","77.0777543","28.4360511"
"Store 1072","88810 Main Street E","Juliencester","VT","Retailer Y","Grocery","77.0798745","28.4346913"
"Store 1073","673 College Street","West Myrlton","RI","Retailer Z","Supermarket","77.0774852","28.4332838"
"Store 1074","22789 Nathanial Lakes","Macborough","IL","Retailer [","Convenience","77.0708034","28.4342007"
"Store 1075","4543 Kevin Camp","Zackarystead","NJ","Retailer \","Convenience","77.0771158","28.4317392"
"Store 1076","28615 Prosacco Lock","Akron","CO","Retailer ]","Grocery","77.0745284","28.4359223"
"Store 1077","3401 Leannon Lights","Ernestinashire","MS","Retailer ^","Grocery","77.0704970","28.4307058"
"Store 1078","41470 E 5th Street","Roswell","UT","Retailer _","Convenience","77.0738951","28.4311886"
"Store 1079","304 Kunde Drives","Tracy","AZ","Retailer `","Convenience","77.0701327","28.4388315"
"Store 1080","754 Meadow View","Palatine","CT","Retailer a","Grocery","77.0762347","28.4383283"
"Store 1081","74730 Pinfold Lane","Chazberg","TX","Retailer X","Supermarket","77.0736520","28.4303378"
"Store 1082","917 Gilberto Loop","New Myahtown","WY","Retailer Y","Supermarket","77.0762395","28.4352522"
"Store 1083","41034 Madilyn Manors","East Hoyt","OK","Retailer Z","Supermarket","77.0761968","28.4370594"
"Store 1084","68356 Schmidt View","Marisolshire","KS","Retailer [","Supermarket","77.0761629","28.4357439"
"Store 1085","74864 Watsica Viaduct","East Casandraborough","AR","Retailer \","Supermarket","77.0796417","28.4374099"
"Store 1086","647 Columbia Avenue","Fort Ciara","IN","Retailer ]","Supermarket","77.0773943","28.4368679"
"Store 1087","8434 S 6th Street","East Merl","WY","Retailer ^","Convenience","77.0726233","28.4348238"
"Store 1088","497 Barn Close","Eleanorahaven","KS","Retailer _","Supermarket","77.0708436","28.4387747"
"Store 1089","3490 Malachi Streets","East Honolulu","NY","Retailer `","Convenience","77.0798553","28.4364650"
"Store 1090","46508 Keeling Plain","Spencercester","MD","Retailer a","Supermarket","77.0724826","28.4363001"
"Store 1091","38001 Lesch Squares","Rosaliashire","AZ","Retailer X","Supermarket","77.0759911","28.4305477"
"Store 1092","7380 Pinfold Lane","Schaefercester","MT","Retailer Y","Grocery","77.0741506","28.4397240"
"Store 1093","5135 Tyson Vista","Santa Maria","NC","Retailer Z","Convenience","77.0779633","28.4395482"
"Store 1094","39896 Schinner Dam","Dearborn","UT","Retailer [","Supermarket","77.0703238","28.4380955"
"Store 1095","3812 Dooley Mountain","South Eladio","FL","Retailer \","Grocery","77.0750506","28.4355219"
"Store 1096","70741 College Street","Port Sibyl","MD","Retailer ]","Grocery","77.0778330","28.4382364"
"Store 1097","93741 The Grange","Adonischester","NM","Retailer ^","Convenience","77.0702235","28.4329774"
"Store 1098","5771 W Washington Avenue","Isabelleland","NC","Retailer _","Grocery","77.0760851","28.4346422"
"Store 1099","230 Noemy Mountains","Hillsview","NC","Retailer `","Convenience","77.0749247","28.4337210"
"Store 1100","32080 Mireille Highway","Labadieworth","SC","Retailer a","Supermarket","77.0757354","28.4333270"
"Store 1101","525 Tina Spring","East Laurettaland","TX","Retailer X","Grocery","77.0704746","28.4368177"
"Store 1102","210 Pinfold Lane","Jarretthaven","NV","Retailer Y","Supermarket","77.0787726","28.4306628"
"Store 1103","252 Katlyn Meadow","Greenholtcester","MN","Retailer Z","Grocery","77.0798981","28.4320412"
"Store 1104","25652 Champlin Terrace","Runtemouth","PA","Retailer [","Supermarket","77.0770792","28.4337150"
"Store 1105","43320 The Ridgeway","Lake Zolacester","MO","Retailer \","Grocery","77.0717847","28.4395313"
"Store 1106","38702 Verda Villages","North Maude","TX","Retailer ]","Grocery","77.0739848","28.4332610"
"Store 1107","445 Gavin Grove","Kundeshire","WY","Retailer ^","Convenience","77.0738484","28.4396022"
"Store 1108","54316 Jenkins Falls","Yostbury","NY","Retailer _","Supermarket","77.0728727","28.4363103"
"Store 1109","5215 Prospect Place","Treutelshire","DE","Retailer `","Grocery","77.0703006","28.4317941"
"Store 1110","476 Bramley Close","Glendora","CO","Retailer a","Convenience","77.0794426","28.4304185"
"Store 1111","266 E Grand Avenue","East Mose","MO","Retailer X","Grocery","77.0736589","28.4322971"
"Store 1112","11776 Berge Tunnel","Zoilaboro","TN","Retailer Y","Supermarket","77.0722209","28.4317692"
"Store 1113","4254 Emmy Fall","Port Carliechester","MA","Retailer Z","Supermarket","77.0707025","28.4315731"
"Store 1114","391 Toy Keys","East Saige","CT","Retailer [","Grocery","77.0728433","28.4371701"
"Store 1115","42939 Kattie Ways","Wilmington","MN","Retailer \","Supermarket","77.0793807","28.4388178"
"Store 1116","869 Koepp Mountains","Gusikowskihaven","WY","Retailer ]","Convenience","77.0748082","28.4308617"
"Store 1117","134 Gulgowski Lock","East Doyle","HI","Retailer ^","Grocery","77.0723909","28.4389380"
"Store 1118","747 Schamberger Grove","Port Ara","NY","Retailer _","Supermarket","77.0724253","28.4398900"
"Store 1119","76900 Adell Bridge","New Josiahview","UT","Retailer `","Supermarket","77.0739988","28.4342812"
"Store 1120","684 Grange Avenue","Joesphstad","IN","Retailer a","Supermarket","77.0721309","28.4365273"
"Store 1121","4006 Water Street","Miami Gardens","CO","Retailer X","Grocery","77.0716974","28.4340800"
"Store 1122","2591 Torp Tunnel","Melisacester","UT","Retailer Y","Supermarket","77.0700642","28.4346565"
"Store 1123","79130 Euna Pass","Fort Theafurt","AK","Retailer Z","Grocery","77.0758601","28.4306206"
"Store 1124","73045 S Broad Street","Fort Bell","GA","Retailer [","Supermarket","77.0709996","28.4382737"
"Store 1125","12547 Mossie Flats","Rockwall","WV","Retailer \","Supermarket","77.0735081","28.4389146"
"Store 1126","71074 Manor Gardens","New Tad","OR","Retailer ]","Convenience","77.0755196","28.4379150"
"Store 1127","72032 Brook Glens","Rubiestead","NC","Retailer ^","Supermarket","77.0726235","28.4393908"
"Store 1128","40035 Mayfield Road","South Rhoda","RI","Retailer _","Convenience","77.0726114","28.4341664"
"Store 1129","6459 Bergstrom Place","South Khalidtown","FL","Retailer `","Supermarket","77.0738320","28.4377068"
"Store 1130","355 Glebe Close","Fort Urbanview","SC","Retailer a","Convenience","77.0706898","28.4357852"
"Store 1131","1115 15th Street","Davinmouth","OK","Retailer X","Supermarket","77.0715937","28.4301807"
"Store 1132","53943 Alayna Ports","Lake Brycen","AK","Retailer Y","Grocery","77.0775607","28.4365834"
"Store 1133","46271 Reymundo Crossing","Christellecester","ND","Retailer Z","Convenience","77.0789777","28.4311258"
"Store 1134","5264 Charley Prairie","North Valerie","MN","Retailer [","Supermarket","77.0721906","28.4310451"
"Store 1135","654 Herman Station","Flavioton","IN","Retailer \","Convenience","77.0766383","28.4393566"
"Store 1136","96072 W Broadway Street","Port Eulah","CA","Retailer ]","Grocery","77.0754191","28.4341425"
"Store 1137","824 Claudia Island","East Carolyne","SC","Retailer ^","Convenience","77.0798726","28.4345452"
"Store 1138","1517 Dina Cape","East Savannaboro","TX","Retailer _","Grocery","77.0718878","28.4382799"
"Store 1139","9090 N Franklin Street","Dasiaside","KY","Retailer `","Grocery","77.0732439","28.4369151"
"Store 1140","4606 Bergstrom Ridge","North Hellentown","SC","Retailer a","Grocery","77.0775905","28.4315493"
"Store 1141","318 E Broad Street","West Annabell","KS","Retailer X","Grocery","77.0718005","28.4318328"
"Store 1142","647 Missouri Groves","Friesenshire","ND","Retailer Y","Supermarket","77.0726869","28.4329766"
"Store 1143","35443 Greenfelder Wells","Tremblayboro","AZ","Retailer Z","Convenience","77.0748662","28.4340802"
"Store 1144","2463 Lubowitz Wall","North Corbin","KS","Retailer [","Convenience","77.0703937","28.4330499"
"Store 1145","31474 Adams Hills","York","OK","Retailer \","Supermarket","77.0763546","28.4312819"
"Store 1146","659 Tillman Mews","West Antonia","NC","Retailer ]","Convenience","77.0701278","28.4355111"
"Store 1147","7002 Borer Brook","Nathanville","KY","Retailer ^","Supermarket","77.0766083","28.4337261"
"Store 1148","61463 Romaguera Drives","Glovertown","MI","Retailer _","Grocery","77.0756912","28.4311000"
"Store 1149","736 Church Lane","West Niaboro","HI","Retailer `","Convenience","77.0796172","28.4394724"
"Store 1150","604 Block Field","Fountain Valley","WI","Retailer a","Convenience","77.0748481","28.4366091"
"Store 1151","1142 Cooper Ranch","Collinsfort","CT","Retailer X","Grocery","77.0717809","28.4360605"
"Store 1152","1667 S 4th Street","West Lyda","MT","Retailer Y","Grocery","77.0734507","28.4357831"
"Store 1153","5398 Homenick Spur","New Nelletown","MS","Retailer Z","Grocery","77.0766236","28.4351192"
"Store 1154","262 Deborah Route","Caldwell","WI","Retailer [","Convenience","77.0757605","28.4355314"
"Store 1155","69494 Heller Court","New Ernieside","CO","Retailer \","Supermarket","77.0725218","28.4381587"
"Store 1156","5457 Lockman Loop","Port Graysonworth","HI","Retailer ]","Convenience","77.0754892","28.4365809"
"Store 1157","9419 Pfeffer Lodge","East Kaelafurt","UT","Retailer ^","Grocery","77.0721093","28.4327474"
"Store 1158","53134 Kadin Ferry","Fort Pierce","SC","Retailer _","Grocery","77.0716599","28.4301643"
"Store 1159","407 Anjali Falls","Maverickworth","TX","Retailer `","Grocery","77.0768618","28.4349923"
"Store 1160","7795 Funk Corner","Reycester","SC","Retailer a","Supermarket","77.0733020","28.4375534"
"Store 1161","804 Gail Rest","Lynchburg","VT","Retailer X","Supermarket","77.0762249","28.4389535"
"Store 1162","90266 Zola Loop","Rennershire","AK","Retailer Y","Grocery","77.0774916","28.4314746"
"Store 1163","8142 Chapel Close","Fort Paulberg","NY","Retailer Z","Convenience","77.0769030","28.4363749"
"Store 1164","182 Lori Extensions","Ryderworth","PA","Retailer [","Convenience","77.0737292","28.4358627"
"Store 1165","464 E Oak Street","Marisolburgh","MD","Retailer \","Convenience","77.0758189","28.4341530"
"Store 1166","6245 Cayla Skyway","West Virginie","TN","Retailer ]","Convenience","77.0776574","28.4314902"
"Store 1167","24161 Jalon Loaf","Minaland","KY","Retailer ^","Grocery","77.0728172","28.4312052"
"Store 1168","210 Sabryna Trail","Gresham","MD","Retailer _","Supermarket","77.0750606","28.4334744"
"Store 1169","636 Adams Forges","North Joshhaven","CT","Retailer `","Convenience","77.0715854","28.4339509"
"Store 1170","63929 Alta Roads","Winston-Salem","AZ","Retailer a","Grocery","77.0747185","28.4374941"
"Store 1171","5708 Bartell Turnpike","Amyside","TX","Retailer X","Convenience","77.0773577","28.4359638"
"Store 1172","357 Sanford Vista","Jacobsville","NY","Retailer Y","Supermarket","77.0746034","28.4379900"
"Store 1173","908 Heidenreich Valley","Port Berthaside","MT","Retailer Z","Convenience","77.0759032","28.4386294"
"Store 1174","89258 Heathcote Knolls","New Theostead","MO","Retailer [","Convenience","77.0772792","28.4323021"
"Store 1175","637 Beahan Spur","Littleton","HI","Retailer \","Grocery","77.0717892","28.4330777"
"Store 1176","88505 Streich View","Fort Casper","TX","Retailer ]","Grocery","77.0746109","28.4345484"
"Store 1177","417 Graham Circle","New Ricardoboro","AZ","Retailer ^","Grocery","77.0751694","28.4388298"
"Store 1178","79488 Mante Alley","Port Johannshire","RI","Retailer _","Supermarket","77.0720036","28.4395310"
"Store 1179","59512 Marlen Route","Jermainbury","IA","Retailer `","Grocery","77.0734396","28.4313114"
"Store 1180","2040 Vicarage Road","West Claudieland","GA","Retailer a","Supermarket","77.0788091","28.4384371"
"Store 1181","6092 Akeem Loaf","Nicolasstad","AL","Retailer X","Grocery","77.0779589","28.4383171"
"Store 1182","448 Olen Plain","North Calliestead","AL","Retailer Y","Grocery","77.0792854","28.4395092"
"Store 1183","284 Orin Freeway","Shoreline","IA","Retailer Z","Supermarket","77.0794161","28.4340044"
"Store 1184","72073 Addie Land","New Clark","MI","Retailer [","Convenience","77.0773136","28.4358601"
"Store 1185","37304 Braun Avenue","Vedacester","OR","Retailer \","Convenience","77.0706677","28.4390635"
"Store 1186","671 Macejkovic Court","Skyeshire","MI","Retailer ]","Grocery","77.0715627","28.4348589"
"Store 1187","77464 VonRueden Oval","Twilaworth","AL","Retailer ^","Grocery","77.0758454","28.4331058"
"Store 1188","436 Arely Locks","Lake Alvinaburgh","MO","Retailer _","Convenience","77.0710657","28.4306995"
"Store 1189","7810 Marta Expressway","Veumberg","NE","Retailer `","Grocery","77.0789964","28.4316020"
"Store 1190","380 Lind Divide","Gracielaton","MA","Retailer a","Grocery","77.0779487","28.4341817"
"Store 1191","15430 Johathan Courts","Skylashire","TX","Retailer X","Convenience","77.0739850","28.4313439"
"Store 1192","4972 Kayla Lock","Fort Alburgh","WI","Retailer Y","Convenience","77.0761246","28.4328998"
"Store 1193","273 Vernie Junction","Fort Theresia","CO","Retailer Z","Grocery","77.0776751","28.4384756"
"Store 1194","97436 Schmeler Shoals","Lake Kentonworth","HI","Retailer [","Supermarket","77.0797615","28.4311835"
"Store 1195","6448 Asa Extensions","Port Alekfort","SD","Retailer \","Grocery","77.0779392","28.4350870"
"Store 1196","15700 Treutel Point","Daytona Beach","CA","Retailer ]","Grocery","77.0756410","28.4392141"
"Store 1197","9048 Jaida Trafficway","Robelburgh","AZ","Retailer ^","Supermarket","77.0773211","28.4301083"
"Store 1198","66372 Lincoln Road","Andersonbury","MI","Retailer _","Convenience","77.0795274","28.4370165"
"Store 1199","400 Koss Club","Missoula","CO","Retailer `","Supermarket","77.0763293","28.4331809"
"Store 1200","3297 Brycen Green","Trompstad","NM","Retailer a","Grocery","77.0729096","28.4353759"
"Store 1201","30678 Maybelle Crossroad","Ondrickaworth","VT","Retailer X","Grocery","77.0739481","28.4399030"
"Store 1202","463 Misty Rest","West Kaelaview","AR","Retailer Y","Grocery","77.0722885","28.4390401"
"Store 1203","11957 Jean Squares","Davinworth","WI","Retailer Z","Supermarket","77.0755868","28.4378111"
"Store 1204","91353 Clay Lane","Trentfort","MT","Retailer [","Convenience","77.0772084","28.4394151"
"Store 1205","39554 Baumbach Canyon","Elyria","MI","Retailer \","Convenience","77.0787583","28.4348353"
"Store 1206","577 The Beeches","Marquardtboro","AL","Retailer ]","Supermarket","77.0770576","28.4301731"
"Store 1207","33983 Quitzon Wells","Port Clementineburgh","IN","Retailer ^","Convenience","77.0782016","28.4396915"
"Store 1208","76264 Runolfsson Camp","North Blancaton","NE","Retailer _","Convenience","77.0700772","28.4355744"
"Store 1209","98797 Dooley Point","East Sammy","NC","Retailer `","Convenience","77.0779174","28.4362247"
"Store 1210","380 Alf Spurs","Port Velda","AK","Retailer a","Supermarket","77.0704190","28.4320817"
"Store 1211","617 Darian Grove","Creolachester","AK","Retailer X","Supermarket","77.0716471","28.4310427"
