storeName,storeAddress,cityName,regionName,retailerName,storeType,storeLongitude,storeLatitude
"Store 3687","2193 Kris Route","Kosston","AR","Retailer ^","Convenience","77.0776841","28.4361342"
"Store 3688","10887 Greenholt Walk","Fort Sydneyhaven","CA","Retailer _","Grocery","77.0799176","28.4358864"
"Store 3689","697 Luettgen Loop","Lake Kyleigh","DE","Retailer `","Supermarket","77.0794076","28.4316896"
"Store 3690","9121 E 14th Street","New Ryann","MA","Retailer a","Grocery","77.0729427","28.4362933"
"Store 3691","516 Tyler Ramp","East Savionfurt","MT","Retailer X","Grocery","77.0710528","28.4314771"
"Store 3692","834 Tristin Shore","Pflugerville","CA","Retailer Y","Grocery","77.0728291","28.4360819"
"Store 3693","73003 Ash Close","Lonzofort","VA","Retailer Z","Convenience","77.0702897","28.4326236"
"Store 3694","67844 Idella Park","Osinskihaven","TN","Retailer [","Supermarket","77.0746585","28.4385694"
"Store 3695","42990 Myrna Neck","Syracuse","NV","Retailer \","Grocery","77.0730461","28.4365262"
"Store 3696","1531 Brown Path","East Zita","WY","Retailer ]","Convenience","77.0740943","28.4323078"
"Store 3697","12306 Station Road","Hollywood","PA","Retailer ^","Convenience","77.0701166","28.4316961"
"Store 3698","8550 Linwood Burg","Suffolk","PA","Retailer _","Grocery","77.0712123","28.4373318"
"Store 3699","3116 Avenue Road","Fort Karenboro","VT","Retailer `","Convenience","77.0755114","28.4387767"
"Store 3700","391 Main Street","Fort Santina","MD","Retailer a","Convenience","77.0775737","28.4332915"
"Store 3701","3663 S Water Street","New Gianniburgh","VT","Retailer X","Convenience","77.0703383","28.4372787"
"Store 3702","4429 Cordell Branch","Gleasonville","IA","Retailer Y","Convenience","77.0756703","28.4304755"
"Store 3703","9358 Angelina Fork","Port Ines","NM","Retailer Z","Convenience","77.0767584","28.4371145"
"Store 3704","67156 Cross Street","Mraztown","NJ","Retailer [","Convenience","77.0773540","28.4342109"
"Store 3705","871 Verdie Brooks","West Mafalda","NE","Retailer \","Convenience","77.0774590","28.4337967"
"Store 3706","1005 Nikolaus Lakes","Rockwall","IA","Retailer ]","Supermarket","77.0765166","28.4358161"
"Store 3707","5060 Hegmann Lodge","Sipesstad","ND","Retailer ^","Grocery","77.0770331","28.4386968"
"Store 3708","8307 High Street","Port Rogers","PA","Retailer _","Grocery","77.0764768","28.4351151"
"Store 3709","4592 Claremont Road","Gradyberg","NJ","Retailer `","Supermarket","77.0750196","28.4361251"
"Store 3710","2516 Farrell Place","Kshlerinstad","VA","Retailer a","Supermarket","77.0774664","28.4340734"
"Store 3711","63712 N College Street","Fort Merlefurt","VT","Retailer X","Convenience","77.0792208","28.4395376"
"Store 3712","13537 Clark Street","Crookschester","KS","Retailer Y","Convenience","77.0763684","28.4319565"
"Store 3713","751 Laverna Mountain","Waukesha","OK","Retailer Z","Grocery","77.0739870","28.4324482"
"Store 3714","712 Orlo Viaduct","Oro Valley","NM","Retailer [","Supermarket","77.0720756","28.4302770"
"Store 3715","716 Billy Circle","Binsborough","IA","Retailer \","Convenience","77.0781168","28.4300778"
"Store 3716","8274 Bertha Cape","Bergestead","IN","Retailer ]","Supermarket","77.0754870","28.4304985"
"Store 3717","2494 Annabelle Manor","North Kristinafurt","NE","Retailer ^","Convenience","77.0793532","28.4356174"
"Store 3718","265 Olson Circles","Fort Duncan","ME","Retailer _","Grocery","77.0751710","28.4316631"
"Store 3719","1568 Napoleon Row","Ruthiefield","AR","Retailer `","Supermarket","77.0778728","28.4352904"
"Store 3720","31672 Jerry Crossroad","Boehmmouth","SC","Retailer a","Grocery","77.0757234","28.4311914"
"Store 3721","442 Reta Harbor","North Ryan","NH","Retailer X","Supermarket","77.0707203","28.4364396"
"Store 3722","80087 Legros Ferry","Skilescester","OH","Retailer Y","Supermarket","77.0747102","28.4382762"
"Store 3723","5652 Zula Unions","West Norbert","ME","Retailer Z","Convenience","77.0714546","28.4399892"
"Store 3724","44123 Newton Road","South Wilmacester","NC","Retailer [","Supermarket","77.0798720","28.4336505"
"Store 3725","4270 Rosella Track","Rosemarieview","WY","Retailer \","Grocery","77.0734246","28.4338642"
"Store 3726","9160 Tyson Lake","West Jaidenstead","AR","Retailer ]","Convenience","77.0714211","28.4363849"
"Store 3727","988 William Ford","South Euna","MI","Retailer ^","Grocery","77.0752060","28.4337704"
"Store 3728","16188 Abbey Road","Garland","WA","Retailer _","Grocery","77.0729253","28.4320888"
"Store 3729","75866 Wilford Turnpike","Jakubowskiside","AZ","Retailer `","Convenience","77.0772324","28.4303588"
"Store 3730","1540 W Main Street","Boehmborough","LA","Retailer a","Supermarket","77.0741003","28.4349663"
"Store 3731","564 Keeling Loaf","Reading","IL","Retailer X","Convenience","77.0736538","28.4309558"
"Store 3732","60494 Roob Valleys","West Christinaberg","NE","Retailer Y","Grocery","77.0744403","28.4363195"
"Store 3733","6996 Mariah Shoals","Elvieboro","IL","Retailer Z","Convenience","77.0742377","28.4332077"
"Store 3734","68358 Poplar Close","Durganburgh","IL","Retailer [","Supermarket","77.0709581","28.4369480"
"Store 3735","189 Church Street","Pagacland","AR","Retailer \","Grocery","77.0722655","28.4349270"
"Store 3736","3801 Hamill Mountains","South Cierraworth","MT","Retailer ]","Supermarket","77.0766280","28.4309384"
"Store 3737","284 Botsford Center","Murazikhaven","CA","Retailer ^","Supermarket","77.0738060","28.4386553"
"Store 3738","4600 Birch Road","New Tania","PA","Retailer _","Grocery","77.0744066","28.4337900"
"Store 3739","71671 Eveline Run","Waukesha","TN","Retailer `","Grocery","77.0733840","28.4398835"
"Store 3740","952 Ash Street","South Chasity","CO","Retailer a","Convenience","77.0707569","28.4323410"
"Store 3741","793 Ernser Turnpike","Upland","AR","Retailer X","Convenience","77.0734359","28.4316404"
"Store 3742","72121 Larch Close","Brendanhaven","ME","Retailer Y","Supermarket","77.0767814","28.4382160"
"Store 3743","551 Gia Heights","Timmothyton","MN","Retailer Z","Convenience","77.0780874","28.4301544"
"Store 3744","6884 Barn Close","Renton","CO","Retailer [","Supermarket","77.0796133","28.4304808"
"Store 3745","69992 Rosalinda Plains","Abernathyland","RI","Retailer \","Convenience","77.0774901","28.4316353"
"Store 3746","15353 Erling Greens","Wymanboro","WY","Retailer ]","Supermarket","77.0738416","28.4303160"
"Store 3747","42820 Adams Street","East Thalia","DE","Retailer ^","Grocery","77.0757378","28.4306205"
"Store 3748","9589 South Avenue","Fayetteville","AL","Retailer _","Convenience","77.0757649","28.4345735"
"Store 3749","29300 Vicarage Lane","Hudsonboro","HI","Retailer `","Grocery","77.0760463","28.4378121"
"Store 3750","9518 Alia Brooks","Gleichnerside","KY","Retailer a","Convenience","77.0790640","28.4326393"
"Store 3751","5394 Anderson Center","Lorenastead","AL","Retailer X","Convenience","77.0743784","28.4338521"
"Store 3752","333 Mayer Mall","Torpberg","NM","Retailer Y","Supermarket","77.0748079","28.4384604"
"Store 3753","10835 Leon Pike","East Justice","AZ","Retailer Z","Supermarket","77.0765183","28.4308349"
"Store 3754","3114 Frami Loop","Briaton","NJ","Retailer [","Convenience","77.0768649","28.4349249"
"Store 3755","3979 Durgan Views","South Griffinstead","MD","Retailer \","Grocery","77.0737167","28.4304827"
"Store 3756","6375 Roderick Drive","Fort Dallin","WY","Retailer ]","Convenience","77.0713121","28.4384826"
"Store 3757","88314 W Bridge Street","Lake Eldred","FL","Retailer ^","Supermarket","77.0761184","28.4357022"
"Store 3758","4358 Stanton Freeway","East Hassieville","MA","Retailer _","Convenience","77.0749196","28.4321318"
"Store 3759","8744 Batz Court","Myrlbury","NM","Retailer `","Convenience","77.0718129","28.4338982"
"Store 3760","78266 Norfolk Road","Torreyborough","OK","Retailer a","Grocery","77.0772411","28.4383975"
"Store 3761","60289 Castle Lane","North Izaiah","NY","Retailer X","Grocery","77.0772827","28.4356409"
"Store 3762","39993 E Church Street","Peoria","WY","Retailer Y","Convenience","77.0755401","28.4351787"
"Store 3763","659 Julianne Manor","Guaynabo","WI","Retailer Z","Supermarket","77.0757823","28.4366045"
"Store 3764","46541 N 7th Street","Albertoside","MN","Retailer [","Convenience","77.0706972","28.4333014"
"Store 3765","4435 Arlo Bridge","Balistreristad","IA","Retailer \","Supermarket","77.0735042","28.4334433"
"Store 3766","14850 Raynor Causeway","Montebello","IL","Retailer ]","Convenience","77.0739659","28.4300052"
"Store 3767","3915 N Pine Street","Seattle","NJ","Retailer ^","Supermarket","77.0781356","28.4330407"
"Store 3768","73716 West View","Treutelberg","ND","Retailer _","Convenience","77.0730227","28.4341022"
"Store 3769","5412 Chester Road","Sunrise Manor","WA","Retailer `","Convenience","77.0794541","28.4374288"
"Store 3770","706 W State Street","Hillardchester","OR","Retailer a","Convenience","77.0768126","28.4356583"
"Store 3771","602 Renner Locks","Frederick","AL","Retailer X","Supermarket","77.0777828","28.4387464"
"Store 3772","842 Walter Unions","Deronburgh","SD","Retailer Y","Grocery","77.0764827","28.4306127"
"Store 3773","9050 Cross Street","Fort Larry","NH","Retailer Z","Convenience","77.0704227","28.4359931"
"Store 3774","872 Treutel Path","Grantshire","ID","Retailer [","Convenience","77.0751351","28.4385739"
"Store 3775","39883 Bridge Street","South Josiane","MO","Retailer \","Supermarket","77.0707652","28.4301967"
"Store 3776","2228 North Lane","West Lysanneland","NC","Retailer ]","Grocery","77.0722332","28.4300154"
"Store 3777","3360 Greenfelder Stravenue","Gerardoton","MT","Retailer ^","Supermarket","77.0710502","28.4364312"
"Store 3778","35073 Ronny Valleys","West Diego","NY","Retailer _","Convenience","77.0751296","28.4369168"
"Store 3779","407 The Dell","Cartermouth","TX","Retailer `","Grocery","77.0759299","28.4309082"
"Store 3780","7071 Boyd Valley","Lake Queen","NY","Retailer a","Grocery","77.0785779","28.4307481"
"Store 3781","50316 3rd Avenue","East Oliverhaven","LA","Retailer X","Convenience","77.0761382","28.4371586"
"Store 3782","8238 Vance Ramp","Wernerworth","IL","Retailer Y","Grocery","77.0729490","28.4314285"
"Store 3783","90559 Tromp River","Lake Rasheedberg","PA","Retailer Z","Convenience","77.0771956","28.4368533"
"Store 3784","806 Akeem Well","Fort Gerson","MS","Retailer [","Supermarket","77.0707145","28.4321164"
"Store 3785","5080 Horace Highway","Klockoport","IL","Retailer \","Grocery","77.0765660","28.4370806"
"Store 3786","851 Neil Highway","Raymondburgh","CA","Retailer ]","Supermarket","77.0797677","28.4324710"
"Store 3787","39219 Cayla Crossing","Wolffort","WY","Retailer ^","Convenience","77.0726692","28.4305686"
"Store 3788","647 Pagac Inlet","Fort Vestafield","UT","Retailer _","Supermarket","77.0744254","28.4348727"
"Store 3789","72856 Hartmann Points","East Gunner","IA","Retailer `","Supermarket","77.0764348","28.4301397"
"Store 3790","128 Reinger Prairie","San Francisco","UT","Retailer a","Supermarket","77.0702750","28.4346354"
"Store 3791","6392 Gerhold Forges","North Braedenfort","LA","Retailer X","Supermarket","77.0793021","28.4318053"
"Store 3792","629 Ziemann Mill","Marksberg","PA","Retailer Y","Convenience","77.0776951","28.4352699"
"Store 3793","191 Champlin Flats","Plymouth","NY","Retailer Z","Convenience","77.0700263","28.4321577"
"Store 3794","32066 Helmer Overpass","Dothan","SD","Retailer [","Grocery","77.0797092","28.4399974"
"Store 3795","3999 Stoltenberg Field","Lake Barbara","UT","Retailer \","Supermarket","77.0752132","28.4367913"
"Store 3796","9087 Pinfold Lane","Fort Jameson","RI","Retailer ]","Convenience","77.0756090","28.4387939"
"Store 3797","9248 O'Reilly Drives","North Eltonstad","NH","Retailer ^","Convenience","77.0784247","28.4326021"
"Store 3798","3292 Cherry Close","South Bella","PA","Retailer _","Convenience","77.0754109","28.4308478"
"Store 3799","711 Carroll Glens","Reno","TX","Retailer `","Grocery","77.0787138","28.4385367"
"Store 3800","4533 Ephraim Extension","Wymanport","SC","Retailer a","Grocery","77.0718545","28.4383423"
"Store 3801","3516 Jameson Pine","Klockofield","ME","Retailer X","Grocery","77.0707569","28.4383802"
"Store 3802","9487 Neil Groves","New Ulices","PA","Retailer Y","Supermarket","77.0786842","28.4366021"
"Store 3803","94751 S Jefferson Street","Jacobistead","NV","Retailer Z","Grocery","77.0736917","28.4332377"
"Store 3804","7042 Sabryna Mission","East Tavaresville","TX","Retailer [","Supermarket","77.0707093","28.4363875"
"Store 3805","6998 Mya Courts","Diamond Bar","PA","Retailer \","Grocery","77.0712897","28.4360482"
"Store 3806","670 St Andrews Close","Emersonshire","MD","Retailer ]","Supermarket","77.0703754","28.4397549"
"Store 3807","5255 Corkery Mall","Schowalterview","RI","Retailer ^","Convenience","77.0762984","28.4367285"
"Store 3808","83764 Kemmer Keys","Brookhaven","CO","Retailer _","Grocery","77.0797345","28.4313482"
"Store 3809","33928 Marley Curve","Kassulkeside","IL","Retailer `","Supermarket","77.0746942","28.4369631"
"Store 3810","9118 Damien Forks","Ankeny","WA","Retailer a","Supermarket","77.0751546","28.4328933"
"Store 3811","7643 Madison Avenue","Milpitas","CO","Retailer X","Grocery","77.0728114","28.4369512"
"Store 3812","823 Robbie Port","Irondequoit","OK","Retailer Y","Grocery","77.0731054","28.4327594"
"Store 3813","93624 E 3rd Street","East Ellaport","WY","Retailer Z","Grocery","77.0796237","28.4352251"
"Store 3814","8875 Darryl Crest","Goodwinstad","MO","Retailer [","Supermarket","77.0755320","28.4359387"
"Store 3815","71827 Champlin Mountains","McClurestead","UT","Retailer \","Supermarket","77.0766313","28.4381470"
"Store 3816","12929 Daugherty Cape","Kilbackview","MO","Retailer ]","Grocery","77.0703719","28.4359111"
"Store 3817","1711 Lansdowne Road","Billystead","GA","Retailer ^","Convenience","77.0782148","28.4309583"
"Store 3818","61719 Pennsylvania Avenue","Oliverstead","ID","Retailer _","Supermarket","77.0784626","28.4398938"
"Store 3819","927 W Pine Street","Collierhaven","OH","Retailer `","Grocery","77.0761957","28.4316355"
"Store 3820","952 Cathy Run","Fort Ledaside","AL","Retailer a","Grocery","77.0754863","28.4388442"
"Store 3821","98797 The Grange","Lake Jazmyne","ID","Retailer X","Grocery","77.0799320","28.4382485"
"Store 3822","32127 Keeling Meadows","East Prince","ND","Retailer Y","Grocery","77.0701975","28.4331160"
"Store 3823","675 Ritchie Inlet","West Leslie","FL","Retailer Z","Convenience","77.0775090","28.4335606"
"Store 3824","772 Kutch Shore","Jennyferside","IL","Retailer [","Supermarket","77.0778124","28.4382712"
"Store 3825","8828 Waterloo Road","Port Jamilchester","CT","Retailer \","Grocery","77.0791410","28.4382247"
"Store 3826","926 Haag Inlet","Fort Kimberlyside","KS","Retailer ]","Supermarket","77.0749567","28.4353950"
"Store 3827","63343 Jayce Greens","Fort Adanstad","VT","Retailer ^","Grocery","77.0745511","28.4362953"
"Store 3828","4298 Sally Mews","East Jasmin","MN","Retailer _","Convenience","77.0706343","28.4383979"
"Store 3829","57687 East Road","North Theresia","AR","Retailer `","Convenience","77.0712145","28.4310472"
"Store 3830","304 Reichert Oval","Bartolettiland","CA","Retailer a","Grocery","77.0732181","28.4362958"
"Store 3831","32557 Fadel Shoal","Fredericburgh","GA","Retailer X","Grocery","77.0794025","28.4369918"
"Store 3832","178 Predovic Ferry","Fort Laviniachester","CA","Retailer Y","Supermarket","77.0716809","28.4301478"
"Store 3833","130 Ansley Camp","Smithport","VA","Retailer Z","Supermarket","77.0712703","28.4303212"
"Store 3834","49252 Ashly Flat","Jonfield","CT","Retailer [","Convenience","77.0753888","28.4346875"
"Store 3835","566 Funk Street","Fort Collins","MN","Retailer \","Supermarket","77.0730399","28.4394093"
"Store 3836","38745 Josie Park","South Kenyon","TX","Retailer ]","Convenience","77.0776646","28.4354420"
"Store 3837","9853 Powlowski Brook","Westchester","NJ","Retailer ^","Grocery","77.0789927","28.4399137"
"Store 3838","642 Park Crescent","New Allison","NH","Retailer _","Convenience","77.0779027","28.4302439"
"Store 3839","173 Lime Grove","Hoppetown","AR","Retailer `","Convenience","77.0791539","28.4303798"
"Store 3840","352 Julia Neck","Wisozkfield","IN","Retailer a","Grocery","77.0739023","28.4367368"
"Store 3841","33280 Estrella Mall","South Dakota","OK","Retailer X","Convenience","77.0753129","28.4343089"
"Store 3842","3389 Coby Manor","North Roslyn","MD","Retailer Y","Convenience","77.0720038","28.4338721"
"Store 3843","932 Woodland Close","Fort Kiley","CA","Retailer Z","Grocery","77.0722381","28.4372753"
"Store 3844","9926 Braun Trail","Ludiecester","OH","Retailer [","Convenience","77.0743199","28.4343984"
"Store 3845","458 Field Lane","West Dewayne","IN","Retailer \","Supermarket","77.0711170","28.4372801"
"Store 3846","129 Ward Station","South Demarcus","FL","Retailer ]","Supermarket","77.0708982","28.4339699"
"Store 3847","7383 Gordon Street","Port Nikitastad","ND","Retailer ^","Supermarket","77.0772174","28.4356177"
"Store 3848","6258 E Walnut Street","Denver","ID","Retailer _","Convenience","77.0755361","28.4301557"
"Store 3849","553 Cullen Drive","Jacobsonland","FL","Retailer `","Grocery","77.0731798","28.4336136"
"Store 3850","6812 Woodland Close","Annabellmouth","UT","Retailer a","Grocery","77.0747181","28.4390496"
"Store 3851","831 Roman Way","Hutchinson","SC","Retailer X","Convenience","77.0787326","28.4366904"
"Store 3852","1728 Broadway Street","Keeleyborough","NH","Retailer Y","Grocery","77.0713198","28.4302627"
"Store 3853","9806 Lucy Tunnel","Athens-Clarke County","ME","Retailer Z","Convenience","77.0793247","28.4385544"
"Store 3854","63106 Barrett Corner","Powlowskiport","IL","Retailer [","Supermarket","77.0722912","28.4306828"
"Store 3855","3125 Stokes Fall","North Sheldonport","PA","Retailer \","Convenience","77.0745954","28.4388604"
"Store 3856","8020 W Walnut Street","Oceanside","LA","Retailer ]","Supermarket","77.0705245","28.4349359"
"Store 3857","11950 Cristian Locks","Manchester","KS","Retailer ^","Grocery","77.0703658","28.4387571"
"Store 3858","482 Maple Street","Wittingbury","OR","Retailer _","Supermarket","77.0733589","28.4336438"
"Store 3859","686 The Drive","North Arvidland","VA","Retailer `","Grocery","77.0706565","28.4343747"
"Store 3860","35707 Kling Points","Hyattcester","ID","Retailer a","Supermarket","77.0797248","28.4330398"
"Store 3861","17153 Uriah Hollow","Rosenbaumcester","CO","Retailer X","Convenience","77.0711292","28.4349210"
"Store 3862","92428 Joey Dam","Nellieshire","NH","Retailer Y","Grocery","77.0706241","28.4343508"
"Store 3863","84767 Alana Course","Fort Anissa","IA","Retailer Z","Supermarket","77.0719702","28.4393644"
"Store 3864","592 Schoen Mission","Perth Amboy","OR","Retailer [","Supermarket","77.0783626","28.4361991"
"Store 3865","20043 Wisozk Canyon","Yasminfurt","FL","Retailer \","Grocery","77.0722166","28.4333280"
"Store 3866","723 Flatley Common","Willardview","RI","Retailer ]","Supermarket","77.0773265","28.4310122"
"Store 3867","59741 Effertz Gateway","Enid","CT","Retailer ^","Convenience","77.0729083","28.4356793"
"Store 3868","521 Long Lane","Missouri City","OH","Retailer _","Supermarket","77.0744922","28.4347899"
"Store 3869","2509 Purdy Via","St. Clair Shores","NM","Retailer `","Convenience","77.0704996","28.4334426"
"Store 3870","986 Orn Spur","Port Adellfurt","CT","Retailer a","Grocery","77.0743643","28.4344667"
"Store 3871","7521 Hawthorn Close","Ashleyfort","OR","Retailer X","Convenience","77.0754907","28.4324726"
"Store 3872","813 Runolfsson Brook","Deerfield Beach","WY","Retailer Y","Convenience","77.0711129","28.4331766"
"Store 3873","7570 S Center Street","Port Garrytown","CO","Retailer Z","Convenience","77.0730992","28.4334460"
"Store 3874","546 Greenway","Lake Jolie","AZ","Retailer [","Convenience","77.0716468","28.4301262"
"Store 3875","38052 Herzog Streets","New Goldenfield","NJ","Retailer \","Convenience","77.0746530","28.4378627"
"Store 3876","458 Lime Grove","Franeyport","MN","Retailer ]","Supermarket","77.0761987","28.4323130"
"Store 3877","631 W Washington Street","Lockmanworth","CO","Retailer ^","Supermarket","77.0785764","28.4353041"
"Store 3878","4978 Elisa Rue","Fort Taureanbury","AK","Retailer _","Convenience","77.0784923","28.4326354"
"Store 3879","696 Elm Street","Vonfurt","AR","Retailer `","Supermarket","77.0724682","28.4398317"
"Store 3880","59465 N State Street","Wisokyshire","WY","Retailer a","Grocery","77.0734845","28.4372583"
"Store 3881","789 Jazmyn Glen","Satterfieldside","RI","Retailer X","Convenience","77.0795057","28.4348747"
"Store 3882","7420 Lemke Forges","Pearlboro","MS","Retailer Y","Convenience","77.0702012","28.4374948"
"Store 3883","37108 Marcelino Extensions","Ryleebury","FL","Retailer Z","Supermarket","77.0719022","28.4349538"
"Store 3884","490 Ward Gardens","East Triston","MA","Retailer [","Supermarket","77.0754347","28.4302073"
"Store 3885","34844 Padberg Freeway","St. Clair Shores","DE","Retailer \","Grocery","77.0726050","28.4332396"
"Store 3886","12563 Church View","Tinaberg","WV","Retailer ]","Grocery","77.0710011","28.4338367"
"Store 3887","5555 London Road","New Adolphus","SC","Retailer ^","Grocery","77.0761304","28.4311667"
"Store 3888","422 Brandyn View","South Domingo","NY","Retailer _","Supermarket","77.0765254","28.4313474"
"Store 3889","47408 Prospect Road","Lake Melynaport","HI","Retailer `","Convenience","77.0751331","28.4397582"
"Store 3890","45041 Montana Pines","Summerville","TN","Retailer a","Grocery","77.0769600","28.4305168"
"Store 3891","939 Clay Lane","Grantboro","UT","Retailer X","Supermarket","77.0773559","28.4348903"
"Store 3892","72821 Humberto Ports","Lake Lisettemouth","MA","Retailer Y","Supermarket","77.0732445","28.4363874"
"Store 3893","11005 Cortney Drive","New Agustinaview","MN","Retailer Z","Grocery","77.0700290","28.4396649"
"Store 3894","72395 Brook Road","Bossier City","OK","Retailer [","Grocery","77.0715860","28.4339944"
"Store 3895","692 8th Street","West Daija","TN","Retailer \","Grocery","77.0732174","28.4331205"
"Store 3896","3912 Willow Close","Bayerborough","MT","Retailer ]","Grocery","77.0799568","28.4383760"
"Store 3897","2116 Metz Club","Gerholdburgh","AR","Retailer ^","Supermarket","77.0710405","28.4309847"
"Store 3898","136 W 14th Street","New Manuelland","VA","Retailer _","Supermarket","77.0722237","28.4385331"
"Store 3899","508 Murray Shore","Fort Heber","AR","Retailer `","Supermarket","77.0788452","28.4348597"
"Store 3900","3274 Armstrong Forest","Laguna Niguel","TN","Retailer a","Convenience","77.0722858","28.4354776"
"Store 3901","4809 McKenzie Rapid","Asheville","IL","Retailer X","Supermarket","77.0742377","28.4361756"
"Store 3902","829 Ferne Course","Gerlachshire","MI","Retailer Y","Grocery","77.0747685","28.4323778"
"Store 3903","341 Gwen Islands","Dawsontown","MO","Retailer Z","Grocery","77.0729984","28.4339673"
"Store 3904","86982 Morris Crest","Fort Quincyborough","WA","Retailer [","Grocery","77.0739509","28.4302588"
"Store 3905","52224 Prospect Street","Justuscester","ME","Retailer \","Convenience","77.0795662","28.4368517"
"Store 3906","44680 Brisa Harbor","West Eulaliaton","ID","Retailer ]","Grocery","77.0701177","28.4352676"
"Store 3907","19757 10th Street","Stromanstad","KY","Retailer ^","Grocery","77.0746588","28.4382598"
"Store 3908","16462 Velma Village","West Hartford","CT","Retailer _","Supermarket","77.0734421","28.4369326"
"Store 3909","597 Gunner Landing","Diegoport","ME","Retailer `","Supermarket","77.0786218","28.4373409"
"Store 3910","564 Elliott Light","Jerdestad","MD","Retailer a","Convenience","77.0735020","28.4324453"
"Store 3911","55415 Jayce Brooks","West Hudson","NY","Retailer X","Convenience","77.0705797","28.4313855"
"Store 3912","62988 Berge Walk","Nampa","RI","Retailer Y","Supermarket","77.0753536","28.4350892"
"Store 3913","354 2nd Street","Carrollton","NV","Retailer Z","Grocery","77.0752360","28.4301187"
"Store 3914","53358 The Willows","Morarhaven","NM","Retailer [","Grocery","77.0726719","28.4320043"
"Store 3915","108 The Hawthorns","Minneapolis","IL","Retailer \","Convenience","77.0762500","28.4364220"
"Store 3916","47761 Parker Track","Borisboro","WY","Retailer ]","Grocery","77.0736994","28.4337698"
"Store 3917","533 Wuckert Rapids","Macejkovicburgh","AK","Retailer ^","Supermarket","77.0742789","28.4367502"
"Store 3918","305 Cummerata Center","Fort Cliftonbury","MD","Retailer _","Convenience","77.0731233","28.4344107"
"Store 3919","98408 Sawayn Mills","West Pietroworth","CO","Retailer `","Grocery","77.0716161","28.4356957"
"Store 3920","46046 Kulas Walks","West Claudia","OR","Retailer a","Convenience","77.0762970","28.4385320"
"Store 3921","9001 W Division Street","Santee","VT","Retailer X","Supermarket","77.0761302","28.4346203"
"Store 3922","56609 Third Avenue","Lake Erinland","IL","Retailer Y","Convenience","77.0771465","28.4327854"
"Store 3923","988 Hattie Square","Downers Grove","MI","Retailer Z","Supermarket","77.0752021","28.4372582"
"Store 3924","49944 Pouros Inlet","Port Lamar","AL","Retailer [","Grocery","77.0755107","28.4322467"
"Store 3925","1104 Rutherford Manors","Hermanfort","PA","Retailer \","Grocery","77.0794952","28.4398529"
"Store 3926","48825 Stroman River","Augustaport","MN","Retailer ]","Grocery","77.0797740","28.4375748"
"Store 3927","42728 4th Street","South Santino","KY","Retailer ^","Supermarket","77.0794349","28.4352602"
"Store 3928","18510 Rahsaan Squares","Annaliseport","WI","Retailer _","Grocery","77.0701603","28.4389528"
"Store 3929","364 S Lincoln Street","Kilbackstad","SD","Retailer `","Grocery","77.0790619","28.4364655"
"Store 3930","12851 Roman Way","West Pansy","WV","Retailer a","Convenience","77.0730075","28.4336415"
"Store 3931","93109 Kristina Locks","East Katherine","WV","Retailer X","Supermarket","77.0723737","28.4377642"
"Store 3932","458 Kameron Junction","East Tatyanaboro","ID","Retailer Y","Convenience","77.0749664","28.4338089"
"Store 3933","6198 Fredy Pines","Port Brad","WI","Retailer Z","Grocery","77.0711090","28.4379528"
"Store 3934","227 Wolff Row","Port Reece","CO","Retailer [","Supermarket","77.0715595","28.4342741"
"Store 3935","578 N Locust Street","New Herbert","OK","Retailer \","Convenience","77.0777758","28.4322895"
"Store 3936","77541 Connelly Drive","New Carloville","WI","Retailer ]","Supermarket","77.0726544","28.4354677"
"Store 3937","916 Gladstone Road","La Habra","NE","Retailer ^","Grocery","77.0730165","28.4395766"
"Store 3938","7479 Paucek Road","Lake Angelinaville","OK","Retailer _","Convenience","77.0719888","28.4346924"
"Store 3939","110 Odell Ford","Gracielastad","MI","Retailer `","Grocery","77.0710440","28.4384385"
"Store 3940","498 Railroad Street","Walkerton","TN","Retailer a","Convenience","77.0734011","28.4300209"
"Store 3941","26910 Schiller Ranch","Adanland","ME","Retailer X","Convenience","77.0764192","28.4384092"
"Store 3942","58801 Omer Heights","Fort Noemymouth","AZ","Retailer Y","Supermarket","77.0779349","28.4369352"
"Store 3943","5843 Moore Orchard","Asheville","MT","Retailer Z","Supermarket","77.0760249","28.4355113"
"Store 3944","126 Turcotte Garden","Melynatown","NM","Retailer [","Convenience","77.0727943","28.4360360"
"Store 3945","74747 Corwin Hollow","East Lawrence","RI","Retailer \","Convenience","77.0751758","28.4386688"
"Store 3946","316 Chestnut Close","Leolaport","MN","Retailer ]","Grocery","77.0747928","28.4350997"
"Store 3947","97160 Rocio Mill","Neomaton","WA","Retailer ^","Supermarket","77.0780463","28.4397795"
"Store 3948","297 Field Lane","North Lonieport","MO","Retailer _","Convenience","77.0776823","28.4356993"
"Store 3949","5633 Dillon Green","East Alba","OH","Retailer `","Grocery","77.0747554","28.4315138"
"Store 3950","2020 Vella Loaf","Medhurstborough","WA","Retailer a","Convenience","77.0708065","28.4356260"
"Store 3951","144 Cartwright Club","Sadieland","LA","Retailer X","Convenience","77.0797689","28.4368322"
"Store 3952","44406 Cedar Street","Horacecester","IL","Retailer Y","Convenience","77.0735638","28.4317964"
"Store 3953","4292 Richmond Close","Konopelskiberg","AZ","Retailer Z","Convenience","77.0773432","28.4360531"
"Store 3954","99795 Niko Tunnel","Ziemannworth","CA","Retailer [","Convenience","77.0714855","28.4310180"
